"","SubID","trial_num","pUP","stock_outcome","Advisor","Advice","AdvisorCorrect","choice","outcome","rt","tally"
"1169",21,29,0.329581599854215,NA,2,NA,NA,NA,NA,NA,25
"1170",21,30,0.413509669086383,1,3,-1,0,1,1,2315,26
"1171",21,31,0.44624632719226,NA,1,NA,NA,NA,NA,NA,25
"1172",21,32,0.453621411809769,-1,2,1,0,1,-1,1739,24
"1173",21,33,0.407057131974555,NA,1,NA,NA,NA,NA,NA,25
"1174",21,34,0.323255802353862,NA,2,NA,NA,NA,NA,NA,24
"1175",21,35,0.393693316303418,NA,3,NA,NA,NA,NA,NA,25
"1176",21,36,0.377332736738018,NA,2,NA,NA,NA,NA,NA,24
"1177",21,37,0.410948119383487,NA,1,NA,NA,NA,NA,NA,25
"1178",21,38,0.557897783735077,-1,3,-1,1,1,-1,1784,24
"1179",21,39,0.529273856658756,1,1,1,1,1,1,1864,25
"1180",21,40,0.454791725329994,-1,3,-1,1,1,-1,1677,24
"1181",21,41,0.504606438641393,-1,2,1,0,1,-1,1702,23
"1182",21,42,0.51386296087642,NA,3,NA,NA,NA,NA,NA,24
"1183",21,43,0.458257532085647,1,1,1,1,1,1,1719,25
"1184",21,44,0.460241886535894,NA,3,NA,NA,NA,NA,NA,26
"1185",21,45,0.315114177431193,-1,2,1,0,1,-1,1800,25
"1186",21,46,0.285265760777982,NA,1,NA,NA,NA,NA,NA,26
"1187",21,47,0.235127571957986,-1,2,-1,1,1,-1,2130,25
"1188",21,48,0.174214802640968,NA,1,NA,NA,NA,NA,NA,26
"1189",21,49,0.105486109281138,NA,3,NA,NA,NA,NA,NA,27
"1190",21,50,0.142398154692416,NA,1,NA,NA,NA,NA,NA,26
"1191",21,51,0.124056691884359,NA,2,NA,NA,NA,NA,NA,27
"1192",21,52,0.457023634427296,NA,3,NA,NA,NA,NA,NA,28
"1193",21,53,0.515099904203706,1,2,1,1,1,1,2029,29
"1194",21,54,0.450042602947374,-1,3,-1,1,1,-1,1851,28
"1195",21,55,0.350376941843816,1,1,1,1,1,1,1778,29
"1196",21,56,0.392003049844262,-1,3,-1,1,1,-1,1836,28
"1197",21,57,0.317659799519566,1,2,1,1,1,1,1967,29
"1198",21,58,0.370673500135471,-1,1,1,0,1,-1,1600,28
"1199",21,59,0.37385316106379,-1,2,1,0,1,-1,1523,27
"1200",21,60,0.416720727751157,1,1,-1,0,1,1,2680,28
"1201",22,1,0.501378734596074,1,1,1,1,1,1,3980,7
"1202",22,2,0.572733546726515,NA,2,NA,NA,NA,NA,NA,6
"1203",22,3,0.515403596560782,NA,3,NA,NA,NA,NA,NA,7
"1204",22,4,0.408442915062511,1,2,1,1,1,1,2296,8
"1205",22,5,0.418772304145192,NA,1,NA,NA,NA,NA,NA,9
"1206",22,6,0.452475484193884,NA,3,NA,NA,NA,NA,NA,10
"1207",22,7,0.453625479336492,-1,1,-1,1,1,-1,2743,9
"1208",22,8,0.521282901082666,NA,3,NA,NA,NA,NA,NA,10
"1209",22,9,0.386223008749518,NA,2,NA,NA,NA,NA,NA,11
"1210",22,10,0.411902201783179,NA,3,NA,NA,NA,NA,NA,12
"1211",22,11,0.620365869186084,1,1,-1,0,1,1,2062,13
"1212",22,12,0.513361828296613,1,2,-1,0,1,1,2072,14
"1213",22,13,0.500271688421569,1,1,1,1,1,1,2256,15
"1214",22,14,0.533943950631019,-1,2,1,0,1,-1,2056,14
"1215",22,15,0.529365595818396,1,3,-1,0,1,1,2425,15
"1216",22,16,0.563474761889344,NA,2,NA,NA,NA,NA,NA,14
"1217",22,17,0.673667238963473,-1,1,-1,1,1,-1,1919,13
"1218",22,18,0.655098300115953,NA,3,NA,NA,NA,NA,NA,14
"1219",22,19,0.661587433560641,NA,1,NA,NA,NA,NA,NA,13
"1220",22,20,0.726678725662425,1,3,1,1,1,1,1989,14
"1221",22,21,0.735057169630472,1,2,1,1,1,1,1977,15
"1222",22,22,0.794082255521003,1,3,-1,0,1,1,1967,16
"1223",22,23,0.760283056509681,NA,1,NA,NA,NA,NA,NA,15
"1224",22,24,0.82047455957342,NA,3,NA,NA,NA,NA,NA,14
"1225",22,25,0.815552775462976,1,2,1,1,1,1,2152,15
"1226",22,26,0.727632153377613,NA,1,NA,NA,NA,NA,NA,14
"1227",22,27,0.675560275235123,1,2,1,1,1,1,2423,15
"1228",22,28,0.760101686898555,-1,1,1,0,1,-1,2020,14
"1229",22,29,0.7929508808239,NA,3,NA,NA,NA,NA,NA,15
"1230",22,30,0.853923402308354,1,1,1,1,1,1,2306,16
"1231",22,31,0.756975732539751,NA,2,NA,NA,NA,NA,NA,15
"1232",22,32,0.783825457678101,NA,3,NA,NA,NA,NA,NA,14
"1233",22,33,0.75271904827179,1,2,1,1,1,1,2112,15
"1234",22,34,0.697387150238415,NA,3,NA,NA,NA,NA,NA,14
"1235",22,35,0.606825220869863,1,1,1,1,1,1,2646,15
"1236",22,36,0.489657785726921,NA,3,NA,NA,NA,NA,NA,16
"1237",22,37,0.525825537171577,-1,2,1,0,1,-1,2540,15
"1238",22,38,0.480025955262962,NA,1,NA,NA,NA,NA,NA,14
"1239",22,39,0.380823964439088,-1,2,1,0,1,-1,1967,13
"1240",22,40,0.363031347010573,NA,1,NA,NA,NA,NA,NA,14
"1241",22,41,0.308061672249728,NA,3,NA,NA,NA,NA,NA,15
"1242",22,42,0.282705058940264,NA,1,NA,NA,NA,NA,NA,14
"1243",22,43,0.24845949541932,-1,2,1,0,1,-1,1879,13
"1244",22,44,0.31860723322986,NA,1,NA,NA,NA,NA,NA,14
"1245",22,45,0.366489650471748,NA,3,NA,NA,NA,NA,NA,13
"1246",22,46,0.414802412605219,1,2,-1,0,1,1,2315,14
"1247",22,47,0.414038061390996,-1,3,1,0,1,-1,1924,13
"1248",22,48,0.325747159050545,NA,2,NA,NA,NA,NA,NA,14
"1249",22,49,0.348228539849759,-1,1,-1,1,1,-1,2049,13
"1250",22,50,0.335682065475759,NA,2,NA,NA,NA,NA,NA,12
"1251",22,51,0.400336606861028,-1,3,1,0,1,-1,2375,11
"1252",22,52,0.292981631987198,NA,1,NA,NA,NA,NA,NA,12
"1253",22,53,0.219202574718017,NA,3,NA,NA,NA,NA,NA,13
"1254",22,54,0.160142255497001,NA,1,NA,NA,NA,NA,NA,14
"1255",22,55,0.279690449604361,NA,2,NA,NA,NA,NA,NA,15
"1256",22,56,0.335740240232473,1,1,1,1,1,1,2351,16
"1257",22,57,0.26681170127919,-1,3,1,0,1,-1,1861,15
"1258",22,58,0.302249701080764,NA,2,NA,NA,NA,NA,NA,16
"1259",22,59,0.384084479492902,NA,3,NA,NA,NA,NA,NA,15
"1260",22,60,0.395032317012677,1,2,1,1,1,1,2111,16
"1261",23,1,0.567294158596652,NA,2,NA,NA,NA,NA,NA,13
"1262",23,2,0.543827098947541,NA,3,NA,NA,NA,NA,NA,12
"1263",23,3,0.542535976438857,-1,1,-1,1,1,-1,3649,11
"1264",23,4,0.500569601982851,1,3,-1,0,1,1,2555,12
"1265",23,5,0.397859319183183,-1,2,-1,1,1,-1,1802,11
"1266",23,6,0.522058281206453,1,1,1,1,1,1,1799,12
"1267",23,7,0.408959230126637,NA,2,NA,NA,NA,NA,NA,13
"1268",23,8,0.319733449961837,-1,1,-1,1,1,-1,2829,12
"1269",23,9,0.277761152178319,-1,3,1,0,1,-1,1836,11
"1270",23,10,0.348507190590833,NA,1,NA,NA,NA,NA,NA,10
"1271",23,11,0.336046070603503,1,2,1,1,1,1,2493,11
"1272",23,12,0.402656432442026,NA,3,NA,NA,NA,NA,NA,12
"1273",23,13,0.260193085905009,1,2,1,1,1,1,2280,13
"1274",23,14,0.300425758444629,-1,3,1,0,1,-1,1966,12
"1275",23,15,0.311055797971828,NA,1,NA,NA,NA,NA,NA,13
"1276",23,16,0.143586214782633,NA,3,NA,NA,NA,NA,NA,14
"1277",23,17,0.203543558975039,-1,2,1,0,1,-1,1832,13
"1278",23,18,0.192001231881692,NA,1,NA,NA,NA,NA,NA,14
"1279",23,19,0.340327204741901,-1,2,-1,1,1,-1,2025,13
"1280",23,20,0.326305586307833,NA,1,NA,NA,NA,NA,NA,14
"1281",23,21,0.20398998681938,NA,3,NA,NA,NA,NA,NA,15
"1282",23,22,0.20179046460137,-1,1,-1,1,1,-1,1868,14
"1283",23,23,0.186825833134722,1,2,1,1,1,1,1676,15
"1284",23,24,0.274422056947421,-1,1,-1,1,1,-1,1827,14
"1285",23,25,0.219134218194145,NA,3,NA,NA,NA,NA,NA,15
"1286",23,26,0.401816914977445,-1,2,-1,1,1,-1,1532,14
"1287",23,27,0.493639736999548,-1,3,1,0,1,-1,2188,13
"1288",23,28,0.492770554114602,-1,2,1,0,1,-1,2653,12
"1289",23,29,0.487729203713484,1,1,1,1,1,1,1873,13
"1290",23,30,0.477885038404072,NA,2,NA,NA,NA,NA,NA,14
"1291",23,31,0.476322126890025,-1,3,1,0,1,-1,1771,13
"1292",23,32,0.422126609819973,-1,1,1,0,1,-1,1834,12
"1293",23,33,0.415722869778117,-1,3,1,0,1,-1,1980,11
"1294",23,34,0.513797885156537,NA,1,NA,NA,NA,NA,NA,10
"1295",23,35,0.535493893063503,-1,2,1,0,1,-1,2390,9
"1296",23,36,0.66789643689338,-1,1,-1,1,1,-1,2189,8
"1297",23,37,0.610484218562138,NA,3,NA,NA,NA,NA,NA,7
"1298",23,38,0.699620442784877,1,2,1,1,1,1,1713,8
"1299",23,39,0.725204353637873,NA,3,NA,NA,NA,NA,NA,7
"1300",23,40,0.757787942883897,1,2,1,1,1,1,1984,8
"1301",23,41,0.832402984045235,1,1,1,1,1,1,1848,9
"1302",23,42,0.843748129042862,NA,2,NA,NA,NA,NA,NA,8
"1303",23,43,0.839598037129662,NA,3,NA,NA,NA,NA,NA,7
"1304",23,44,0.874632451368775,NA,2,NA,NA,NA,NA,NA,6
"1305",23,45,0.876595299172803,1,1,1,1,1,1,1824,7
"1306",23,46,0.784497484873681,-1,3,1,0,1,-1,1887,6
"1307",23,47,0.791023882194503,NA,1,NA,NA,NA,NA,NA,7
"1308",23,48,0.799095950314136,NA,3,NA,NA,NA,NA,NA,6
"1309",23,49,0.858776871054947,1,2,1,1,1,1,2008,7
"1310",23,50,0.862295115922787,1,3,1,1,1,1,2948,8
"1311",23,51,0.869516303426027,1,1,1,1,1,1,1775,9
"1312",23,52,0.851161708362167,NA,2,NA,NA,NA,NA,NA,8
"1313",23,53,0.877145435309477,NA,1,NA,NA,NA,NA,NA,7
"1314",23,54,0.845531376792049,1,2,1,1,1,1,1629,8
"1315",23,55,0.85513810188488,1,3,-1,0,1,1,1716,9
"1316",23,56,0.831742093660377,1,2,-1,0,1,1,1663,10
"1317",23,57,0.778449237846902,NA,1,NA,NA,NA,NA,NA,9
"1318",23,58,0.665348658345346,1,3,-1,0,1,1,2288,10
"1319",23,59,0.775477333081638,1,1,1,1,1,1,1927,11
"1320",23,60,0.65884363905137,-1,3,1,0,1,-1,1531,10
"1321",24,1,0.538510978013888,1,2,1,1,1,1,2473,31
"1322",24,2,0.611205097272431,-1,3,-1,1,1,-1,3100,30
"1323",24,3,0.564583846811987,NA,1,NA,NA,NA,NA,NA,31
"1324",24,4,0.677611485061642,NA,3,NA,NA,NA,NA,NA,30
"1325",24,5,0.724967218625335,NA,2,NA,NA,NA,NA,NA,29
"1326",24,6,0.819228486956662,NA,1,NA,NA,NA,NA,NA,28
"1327",24,7,0.865162238963516,1,2,-1,0,1,1,1863,29
"1328",24,8,0.848480639409079,1,1,1,1,1,1,1830,30
"1329",24,9,0.871502429156592,1,3,-1,0,1,1,1847,31
"1330",24,10,0.876994863941442,1,1,1,1,1,1,1847,32
"1331",24,11,0.827857441363867,-1,2,1,0,1,-1,1606,31
"1332",24,12,0.863620274887092,1,3,-1,0,1,1,2134,32
"1333",24,13,0.895236424465617,1,2,1,1,1,1,1831,33
"1334",24,14,0.842371466073647,1,3,-1,0,1,1,1847,34
"1335",24,15,0.879570913902507,-1,1,-1,1,1,-1,1863,33
"1336",24,16,0.831458409918424,1,3,-1,0,1,1,1814,34
"1337",24,17,0.860881035785465,1,2,-1,0,1,1,1943,35
"1338",24,18,0.733247267127062,NA,1,NA,NA,NA,NA,NA,36
"1339",24,19,0.691447614926881,NA,2,NA,NA,NA,NA,NA,35
"1340",24,20,0.612636114617657,NA,1,NA,NA,NA,NA,NA,34
"1341",24,21,0.592346499459611,-1,1,1,0,1,-1,1814,33
"1342",24,22,0.54356398850831,NA,2,NA,NA,NA,NA,NA,34
"1343",24,23,0.439661586914567,NA,3,NA,NA,NA,NA,NA,35
"1344",24,24,0.471589652302131,NA,2,NA,NA,NA,NA,NA,36
"1345",24,25,0.484041642543652,NA,1,NA,NA,NA,NA,NA,35
"1346",24,26,0.540355593253726,1,3,-1,0,1,1,2152,36
"1347",24,27,0.613963084811019,NA,1,NA,NA,NA,NA,NA,37
"1348",24,28,0.559081625020635,NA,3,NA,NA,NA,NA,NA,36
"1349",24,29,0.486460330804464,1,2,1,1,1,1,1847,37
"1350",24,30,0.466952454065022,-1,3,1,0,1,-1,1814,36
"1351",24,31,0.432644063761757,NA,1,NA,NA,NA,NA,NA,37
"1352",24,32,0.534257441685224,NA,2,NA,NA,NA,NA,NA,36
"1353",24,33,0.402085242929403,1,1,1,1,1,1,1823,37
"1354",24,34,0.388067986312703,-1,2,1,0,1,-1,1847,36
"1355",24,35,0.365032220089845,1,3,-1,0,1,1,1885,37
"1356",24,36,0.502846605799474,1,2,-1,0,1,1,2288,38
"1357",24,37,0.404822660664262,NA,1,NA,NA,NA,NA,NA,39
"1358",24,38,0.490567830366037,NA,3,NA,NA,NA,NA,NA,38
"1359",24,39,0.352144199364912,NA,1,NA,NA,NA,NA,NA,37
"1360",24,40,0.396871393858186,-1,3,-1,1,1,-1,1841,36
"1361",24,41,0.343407659427034,1,3,-1,0,1,1,1990,37
"1362",24,42,0.264039798813973,-1,1,-1,1,1,-1,1863,36
"1363",24,43,0.211909713602947,NA,2,NA,NA,NA,NA,NA,37
"1364",24,44,0.250230900226422,NA,1,NA,NA,NA,NA,NA,38
"1365",24,45,0.22282982632666,NA,3,NA,NA,NA,NA,NA,39
"1366",24,46,0.211600592996697,NA,2,NA,NA,NA,NA,NA,40
"1367",24,47,0.152422304417765,NA,3,NA,NA,NA,NA,NA,41
"1368",24,48,0.169927707409377,NA,2,NA,NA,NA,NA,NA,42
"1369",24,49,0.133939249415645,NA,1,NA,NA,NA,NA,NA,43
"1370",24,50,0.147855759771032,-1,2,1,0,1,-1,1966,42
"1371",24,51,0.108030387047513,NA,3,NA,NA,NA,NA,NA,41
"1372",24,52,0.17147803504789,NA,1,NA,NA,NA,NA,NA,42
"1373",24,53,0.10948853705768,NA,3,NA,NA,NA,NA,NA,43
"1374",24,54,0.123522188288895,1,1,1,1,1,1,1855,44
"1375",24,55,0.127169835844622,-1,2,1,0,1,-1,1782,43
"1376",24,56,0.198865053420431,NA,1,NA,NA,NA,NA,NA,44
"1377",24,57,0.190797598993699,NA,3,NA,NA,NA,NA,NA,45
"1378",24,58,0.241332929989896,NA,2,NA,NA,NA,NA,NA,46
"1379",24,59,0.154251162354097,NA,3,NA,NA,NA,NA,NA,47
"1380",24,60,0.36995642223563,1,2,1,1,1,1,1720,48
"1381",25,1,0.411533236689866,1,3,-1,0,1,1,2448,27
"1382",25,2,0.393910897918168,NA,1,NA,NA,NA,NA,NA,28
"1383",25,3,0.351638096178905,-1,2,1,0,1,-1,2380,27
"1384",25,4,0.296434589439537,NA,1,NA,NA,NA,NA,NA,28
"1385",25,5,0.210375333868327,NA,3,NA,NA,NA,NA,NA,29
"1386",25,6,0.137315024007469,-1,2,-1,1,1,-1,2039,28
"1387",25,7,0.103488711984237,NA,3,NA,NA,NA,NA,NA,29
"1388",25,8,0.212897722524371,-1,2,1,0,1,-1,1951,28
"1389",25,9,0.224215427253774,NA,1,NA,NA,NA,NA,NA,29
"1390",25,10,0.171883890586198,-1,2,1,0,1,-1,1880,28
"1391",25,11,0.279280293139927,NA,3,NA,NA,NA,NA,NA,29
"1392",25,12,0.289327566801746,NA,1,NA,NA,NA,NA,NA,28
"1393",25,13,0.254774680062149,NA,3,NA,NA,NA,NA,NA,27
"1394",25,14,0.355684920133825,NA,1,NA,NA,NA,NA,NA,28
"1395",25,15,0.37208431144576,-1,2,1,0,1,-1,2024,27
"1396",25,16,0.366750276625335,1,1,1,1,1,1,1883,28
"1397",25,17,0.47269059867542,NA,3,NA,NA,NA,NA,NA,27
"1398",25,18,0.339629267391734,1,2,1,1,1,1,2095,28
"1399",25,19,0.474556743345079,NA,3,NA,NA,NA,NA,NA,29
"1400",25,20,0.442191452062519,1,2,1,1,1,1,2522,30
"1401",25,21,0.436101269895826,NA,1,NA,NA,NA,NA,NA,31
"1402",25,22,0.461702185421105,NA,2,NA,NA,NA,NA,NA,30
"1403",25,23,0.514200372195755,1,3,1,1,1,1,2040,31
"1404",25,24,0.59209084809766,1,2,1,1,1,1,1919,32
"1405",25,25,0.578448118339141,1,1,-1,0,1,1,2289,33
"1406",25,26,0.603324160165507,NA,3,NA,NA,NA,NA,NA,32
"1407",25,27,0.698973024002046,1,1,1,1,1,1,2022,33
"1408",25,28,0.741600192328267,1,3,-1,0,1,1,2071,34
"1409",25,29,0.737962431136639,NA,2,NA,NA,NA,NA,NA,35
"1410",25,30,0.749921591250729,1,3,-1,0,1,1,2148,36
"1411",25,31,0.678821398643423,1,1,1,1,1,1,1999,37
"1412",25,32,0.660950711776046,NA,2,NA,NA,NA,NA,NA,36
"1413",25,33,0.609244660524122,1,1,1,1,1,1,2199,37
"1414",25,34,0.503566308126416,NA,2,NA,NA,NA,NA,NA,36
"1415",25,35,0.516904821174342,-1,3,-1,1,1,-1,2055,35
"1416",25,36,0.531870485151752,NA,2,NA,NA,NA,NA,NA,36
"1417",25,37,0.65304458952124,-1,1,1,0,1,-1,2079,35
"1418",25,38,0.665956078053418,NA,3,NA,NA,NA,NA,NA,36
"1419",25,39,0.707952770467402,1,1,1,1,1,1,2136,37
"1420",25,40,0.747649643927036,NA,3,NA,NA,NA,NA,NA,36
"1421",25,41,0.731514758504337,NA,2,NA,NA,NA,NA,NA,35
"1422",25,42,0.716843758057554,NA,3,NA,NA,NA,NA,NA,36
"1423",25,43,0.803388492593211,NA,1,NA,NA,NA,NA,NA,37
"1424",25,44,0.73810273056266,NA,3,NA,NA,NA,NA,NA,36
"1425",25,45,0.727894110399146,-1,2,1,0,1,-1,1935,35
"1426",25,46,0.796377851603953,NA,1,NA,NA,NA,NA,NA,36
"1427",25,47,0.815913398794482,NA,2,NA,NA,NA,NA,NA,35
"1428",25,48,0.859940680126912,1,1,1,1,1,1,1951,36
"1429",25,49,0.621417969457798,1,3,-1,0,1,1,1904,37
"1430",25,50,0.516161872231869,-1,1,1,0,1,-1,2440,36
"1431",25,51,0.505455759728758,NA,2,NA,NA,NA,NA,NA,37
"1432",25,52,0.527588927248659,-1,3,1,0,1,-1,1929,36
"1433",25,53,0.468862688800883,NA,2,NA,NA,NA,NA,NA,35
"1434",25,54,0.467354585538601,1,3,-1,0,1,1,1904,36
"1435",25,55,0.544203968574219,1,1,1,1,1,1,2168,37
"1436",25,56,0.452000193147844,NA,3,NA,NA,NA,NA,NA,38
"1437",25,57,0.516590331181868,1,2,1,1,1,1,2080,39
"1438",25,58,0.44135536618523,NA,1,NA,NA,NA,NA,NA,38
"1439",25,59,0.4476573506471,1,2,1,1,1,1,2008,39
"1440",25,60,0.352036150670464,-1,1,-1,1,1,-1,2303,38
"1441",26,1,0.470387050276622,NA,1,NA,NA,NA,NA,NA,12
"1442",26,2,0.460090190433067,NA,2,NA,NA,NA,NA,NA,13
"1443",26,3,0.47674316660915,NA,3,NA,NA,NA,NA,NA,14
"1444",26,4,0.467835619611823,NA,2,NA,NA,NA,NA,NA,13
"1445",26,5,0.592360331213595,NA,1,NA,NA,NA,NA,NA,14
"1446",26,6,0.655935549834757,NA,3,NA,NA,NA,NA,NA,13
"1447",26,7,0.787018974350309,-1,1,1,0,1,-1,2865,12
"1448",26,8,0.796123244202583,1,3,-1,0,1,1,1989,13
"1449",26,9,0.794859692873771,-1,2,1,0,1,-1,1931,12
"1450",26,10,0.752532132763516,NA,3,NA,NA,NA,NA,NA,13
"1451",26,11,0.796753289514337,1,1,1,1,1,1,3403,14
"1452",26,12,0.803483030680403,1,2,1,1,1,1,2002,15
"1453",26,13,0.743404141805639,1,1,1,1,1,1,1955,16
"1454",26,14,0.738200044144597,1,2,1,1,1,1,2032,17
"1455",26,15,0.706418860309175,1,3,-1,0,1,1,1966,18
"1456",26,16,0.688147233615944,1,2,1,1,1,1,1955,19
"1457",26,17,0.733350729887428,NA,1,NA,NA,NA,NA,NA,18
"1458",26,18,0.716431228987573,NA,3,NA,NA,NA,NA,NA,19
"1459",26,19,0.756631994466595,1,1,1,1,1,1,2158,20
"1460",26,20,0.830418540018333,1,3,1,1,1,1,2038,21
"1461",26,21,0.796418498233529,-1,2,-1,1,1,-1,2054,20
"1462",26,22,0.795110878311368,NA,3,NA,NA,NA,NA,NA,21
"1463",26,23,0.769129428632406,1,1,1,1,1,1,3645,22
"1464",26,24,0.785788599201937,NA,3,NA,NA,NA,NA,NA,21
"1465",26,25,0.623143368899375,-1,2,1,0,1,-1,1833,20
"1466",26,26,0.461754208131827,NA,1,NA,NA,NA,NA,NA,21
"1467",26,27,0.492647890346726,NA,2,NA,NA,NA,NA,NA,22
"1468",26,28,0.6147660281874,-1,1,1,0,1,-1,2135,21
"1469",26,29,0.717655549674147,1,3,-1,0,1,1,3624,22
"1470",26,30,0.665942835613171,1,1,1,1,1,1,1882,23
"1471",26,31,0.623339607466781,1,2,-1,0,1,1,1834,24
"1472",26,32,0.629535109640321,-1,3,-1,1,1,-1,1836,23
"1473",26,33,0.520077017858434,-1,2,1,0,1,-1,1902,22
"1474",26,34,0.559149377755175,NA,3,NA,NA,NA,NA,NA,21
"1475",26,35,0.521024351835413,NA,1,NA,NA,NA,NA,NA,22
"1476",26,36,0.418240634891833,-1,3,-1,1,1,-1,1868,21
"1477",26,37,0.377811025266363,1,2,1,1,1,1,2538,22
"1478",26,38,0.342773964473507,NA,1,NA,NA,NA,NA,NA,23
"1479",26,39,0.257851946871617,NA,2,NA,NA,NA,NA,NA,24
"1480",26,40,0.34680413473894,NA,1,NA,NA,NA,NA,NA,23
"1481",26,41,0.305498311477726,NA,3,NA,NA,NA,NA,NA,24
"1482",26,42,0.307519078762204,NA,1,NA,NA,NA,NA,NA,25
"1483",26,43,0.231539726645966,NA,2,NA,NA,NA,NA,NA,24
"1484",26,44,0.24467400277586,NA,1,NA,NA,NA,NA,NA,25
"1485",26,45,0.182364813103011,NA,3,NA,NA,NA,NA,NA,26
"1486",26,46,0.233888095123525,-1,2,1,0,1,-1,2473,25
"1487",26,47,0.333627716971074,NA,3,NA,NA,NA,NA,NA,26
"1488",26,48,0.209264274795133,NA,2,NA,NA,NA,NA,NA,27
"1489",26,49,0.179601400248358,-1,1,1,0,1,-1,2160,26
"1490",26,50,0.140126444575126,-1,2,1,0,1,-1,3189,25
"1491",26,51,0.372228949324243,1,3,-1,0,1,1,1862,26
"1492",26,52,0.359323382042142,NA,1,NA,NA,NA,NA,NA,25
"1493",26,53,0.306196323463352,1,3,-1,0,1,1,2244,26
"1494",26,54,0.296715985615596,1,1,1,1,1,1,2006,27
"1495",26,55,0.310507758670621,1,2,1,1,1,1,2590,28
"1496",26,56,0.16927138432147,NA,1,NA,NA,NA,NA,NA,29
"1497",26,57,0.200863455284654,NA,3,NA,NA,NA,NA,NA,30
"1498",26,58,0.179817872854735,NA,2,NA,NA,NA,NA,NA,31
"1499",26,59,0.119819733683273,NA,3,NA,NA,NA,NA,NA,32
"1500",26,60,0.11035035999377,NA,2,NA,NA,NA,NA,NA,33
"1501",27,1,0.559809442609549,-1,3,-1,1,1,-1,3981,-13
"1502",27,2,0.59294535147595,NA,1,NA,NA,NA,NA,NA,-14
"1503",27,3,0.512458098670486,1,2,1,1,1,1,4719,-13
"1504",27,4,0.389533055732986,-1,1,1,0,1,-1,2435,-14
"1505",27,5,0.441153588385739,NA,3,NA,NA,NA,NA,NA,-13
"1506",27,6,0.449184425644701,1,2,-1,0,1,1,2804,-12
"1507",27,7,0.307632719057957,-1,3,-1,1,1,-1,2289,-13
"1508",27,8,0.345038495373926,NA,2,NA,NA,NA,NA,NA,-12
"1509",27,9,0.352473416623348,1,1,1,1,1,1,3375,-11
"1510",27,10,0.346923794387337,NA,2,NA,NA,NA,NA,NA,-10
"1511",27,11,0.284894829223213,NA,3,NA,NA,NA,NA,NA,-9
"1512",27,12,0.322559935379691,NA,1,NA,NA,NA,NA,NA,-8
"1513",27,13,0.336206224605509,NA,3,NA,NA,NA,NA,NA,-7
"1514",27,14,0.337754713847591,NA,1,NA,NA,NA,NA,NA,-6
"1515",27,15,0.332972655500729,-1,2,-1,1,1,-1,3960,-7
"1516",27,16,0.323484755843726,1,1,1,1,1,1,3432,-6
"1517",27,17,0.281417772458889,-1,3,1,0,1,-1,2240,-7
"1518",27,18,0.43507200264306,NA,2,NA,NA,NA,NA,NA,-8
"1519",27,19,0.341391990907294,-1,3,-1,1,1,-1,2127,-9
"1520",27,20,0.352499291583905,1,2,1,1,1,1,2094,-8
"1521",27,21,0.284807831890872,-1,2,-1,1,1,-1,4570,-9
"1522",27,22,0.225130978982558,NA,3,NA,NA,NA,NA,NA,-8
"1523",27,23,0.347439766842478,-1,1,1,0,1,-1,2055,-9
"1524",27,24,0.587218099231795,NA,3,NA,NA,NA,NA,NA,-10
"1525",27,25,0.673057674051614,1,2,1,1,1,1,2851,-9
"1526",27,26,0.687184466343686,NA,1,NA,NA,NA,NA,NA,-8
"1527",27,27,0.683657758941361,1,2,-1,0,1,1,2897,-7
"1528",27,28,0.721580224347822,1,1,1,1,1,1,1917,-6
"1529",27,29,0.84359982196466,1,3,-1,0,1,1,2196,-5
"1530",27,30,0.855983873032585,NA,1,NA,NA,NA,NA,NA,-6
"1531",27,31,0.827939846451057,NA,2,NA,NA,NA,NA,NA,-7
"1532",27,32,0.773318814277571,NA,3,NA,NA,NA,NA,NA,-8
"1533",27,33,0.722628172637112,-1,2,1,0,1,-1,2186,-9
"1534",27,34,0.616744179431641,NA,3,NA,NA,NA,NA,NA,-10
"1535",27,35,0.642770397270155,1,1,1,1,1,1,2046,-9
"1536",27,36,0.59471869917581,NA,3,NA,NA,NA,NA,NA,-8
"1537",27,37,0.569641573051429,1,2,1,1,1,1,2040,-7
"1538",27,38,0.564606445191764,NA,1,NA,NA,NA,NA,NA,-6
"1539",27,39,0.512628266064466,NA,2,NA,NA,NA,NA,NA,-5
"1540",27,40,0.428783670576134,1,1,1,1,1,1,2188,-4
"1541",27,41,0.441761882367362,NA,1,NA,NA,NA,NA,NA,-5
"1542",27,42,0.440233807636798,-1,2,1,0,1,-1,2158,-6
"1543",27,43,0.469761050964781,NA,3,NA,NA,NA,NA,NA,-7
"1544",27,44,0.522673532355907,NA,2,NA,NA,NA,NA,NA,-8
"1545",27,45,0.558797321359188,1,1,1,1,1,1,1785,-7
"1546",27,46,0.590965378040438,NA,3,NA,NA,NA,NA,NA,-8
"1547",27,47,0.594233586389804,1,1,1,1,1,1,2142,-7
"1548",27,48,0.700847454023936,1,3,-1,0,1,1,2927,-6
"1549",27,49,0.714529689952483,1,2,-1,0,1,1,4426,-5
"1550",27,50,0.717507817633596,NA,3,NA,NA,NA,NA,NA,-4
"1551",27,51,0.624012913104982,1,1,1,1,1,1,2444,-3
"1552",27,52,0.530601411176044,NA,2,NA,NA,NA,NA,NA,-2
"1553",27,53,0.582583118162551,1,1,1,1,1,1,2195,-1
