"","SubID","trial_num","pUP","stock_outcome","Advisor","AdvisorCorrect","choice","outcome","rt","tally"
"2799",53,39,0.627152534218099,1,1,1,1,1,391,1
"2800",53,40,0.618499369058197,1,3,0,0,1,221,2
"2801",53,41,0.655769185557609,1,3,0,1,-1,605,1
"2802",53,42,0.72962982367896,1,1,1,0,-1,175,0
"2803",53,43,0.733451474156187,1,2,1,0,-1,540,-1
"2804",53,44,0.744219029238283,-1,1,1,0,-1,295,-2
"2805",53,45,0.730688836091901,1,3,0,0,1,744,-1
"2806",53,46,0.759410872973948,1,2,1,0,-1,793,-2
"2807",53,47,0.802265138906806,1,3,0,0,1,719,-1
"2808",53,48,0.792591837362845,1,2,1,0,-1,2596,-2
"2809",53,49,0.720248394847457,1,1,1,1,1,917,-1
"2810",53,50,0.745839312357902,1,2,0,0,1,800,0
"2811",53,51,0.686553589697404,1,3,1,0,-1,698,-1
"2812",53,52,0.663361875995043,1,1,1,1,1,540,0
"2813",53,53,0.74789476020742,1,3,0,0,1,721,1
"2814",53,54,0.573797912619744,-1,1,1,1,1,170,2
"2815",53,55,0.496125368157885,1,2,0,1,-1,519,1
"2816",53,56,0.555667452268349,-1,1,1,1,1,1370,2
"2817",53,57,0.683619832497082,1,3,0,0,1,733,3
"2818",53,58,0.623881293865027,1,2,1,1,1,1343,4
"2819",53,59,0.616862431725326,1,3,1,0,-1,780,3
"2820",53,60,0.632318865023595,1,2,0,0,1,2116,4
"2821",54,1,0.484139669779688,-1,2,0,1,-1,1611,5
"2822",54,2,0.471935353187505,-1,3,0,1,-1,750,4
"2823",54,3,0.621837301563833,-1,1,1,1,1,574,5
"2824",54,4,0.487240085219147,-1,3,0,1,-1,2768,4
"2825",54,5,0.408394474428308,1,2,0,0,1,3288,5
"2826",54,6,0.375335761370433,NA,1,NA,NA,NA,NA,5
"2827",54,7,0.400104933262147,-1,2,0,1,-1,536,4
"2828",54,8,0.449154391980261,-1,1,0,1,-1,2621,3
"2829",54,9,0.423234792707142,-1,3,1,0,-1,1543,2
"2830",54,10,0.408264553028159,1,1,1,0,-1,1324,1
"2831",54,11,0.352223791693859,-1,2,0,0,1,1783,2
"2832",54,12,0.408120118152419,-1,3,0,1,-1,1578,1
"2833",54,13,0.341768459860686,-1,2,0,1,-1,430,0
"2834",54,14,0.304217248634801,-1,3,0,0,1,1213,1
"2835",54,15,0.299601588165716,-1,1,1,1,1,827,2
"2836",54,16,0.382644590377823,-1,3,0,0,1,1673,3
"2837",54,17,0.3636273178408,1,2,0,0,1,4036,4
"2838",54,18,0.346153636503574,1,1,1,1,1,1656,5
"2839",54,19,0.425817756883224,1,2,1,0,-1,861,4
"2840",54,20,0.546894114795216,-1,1,1,1,1,2322,5
"2841",54,21,0.529522291416136,1,3,0,1,-1,604,4
"2842",54,22,0.483393612723554,-1,1,1,1,1,1492,5
"2843",54,23,0.547031221829017,-1,2,1,0,-1,1501,4
"2844",54,24,0.601490141049214,-1,1,1,1,1,1225,5
"2845",54,25,0.595270766721307,-1,3,1,0,-1,385,4
"2846",54,26,0.373502186613062,1,2,1,1,1,365,5
"2847",54,27,0.318970488859362,1,3,0,0,1,1484,6
"2848",54,28,0.250995834577344,-1,2,0,1,-1,840,5
"2849",54,29,0.300648506559665,1,1,1,1,1,611,6
"2850",54,30,0.240751983611253,-1,2,0,0,1,985,7
"2851",54,31,0.176799106537056,1,3,0,1,-1,1059,6
"2852",54,32,0.105130692521897,-1,1,0,1,-1,889,5
"2853",54,33,0.162546352946151,-1,3,0,0,1,456,6
"2854",54,34,0.168988437295582,-1,1,0,1,-1,1591,5
"2855",54,35,0.245447805225502,1,2,1,0,-1,835,4
"2856",54,36,0.289743264676678,-1,1,1,1,1,675,5
"2857",54,37,0.468686589938945,-1,3,0,1,-1,874,4
"2858",54,38,0.494019964451823,-1,2,0,1,-1,463,3
"2859",54,39,0.554748987450084,1,3,1,0,-1,1061,2
"2860",54,40,0.571332912414355,-1,2,1,1,1,525,3
"2861",54,41,0.579613094392613,1,1,1,0,-1,454,2
"2862",54,42,0.719495147330692,1,2,1,0,-1,669,1
"2863",54,43,0.778488811640848,1,3,0,1,-1,575,0
"2864",54,44,0.898913418363567,1,2,1,0,-1,1016,-1
"2865",54,45,0.86609826097719,-1,1,0,0,1,705,0
"2866",54,46,0.887448017483932,1,3,0,1,-1,567,-1
"2867",54,47,0.784561272758968,1,1,0,0,1,330,0
"2868",54,48,0.740298528857835,1,3,1,1,1,664,1
"2869",54,49,0.703002756938186,-1,2,1,1,1,1029,2
"2870",54,50,0.734887237695618,-1,3,0,0,1,1053,3
"2871",54,51,0.681297127049096,1,1,1,0,-1,1308,2
"2872",54,52,0.772988150090066,1,2,1,1,1,3135,3
"2873",54,53,0.77002938425831,1,1,1,0,-1,429,2
"2874",54,54,0.706655706634112,1,2,0,0,1,546,3
"2875",54,55,0.683330855770961,1,3,0,1,-1,489,2
"2876",54,56,0.753904349526995,-1,2,1,1,1,639,3
"2877",54,57,0.676978749110022,1,1,1,0,-1,425,2
"2878",54,58,0.773033572981395,1,3,0,0,1,708,3
"2879",54,59,0.745926521547881,1,1,1,1,1,481,4
"2880",54,60,0.587101015943762,1,3,1,1,1,537,5
"2881",56,1,0.506154133705422,-1,2,0,1,-1,2211,-1
"2882",56,2,0.523131311580794,-1,3,1,1,1,2972,0
"2883",56,3,0.576291559232723,1,1,1,0,-1,3372,-1
"2884",56,4,0.679106907207042,1,3,0,1,-1,2197,-2
"2885",56,5,0.497618151252465,-1,2,0,0,1,2360,-1
"2886",56,6,0.59673512486142,-1,1,0,1,-1,1497,-2
"2887",56,7,0.683801069496864,1,2,1,1,1,1555,-1
"2888",56,8,0.565878215970125,-1,1,1,1,1,2391,0
"2889",56,9,0.523745352704276,1,3,0,1,-1,3501,-1
"2890",56,10,0.498760311713723,1,1,0,1,-1,1216,-2
"2891",56,11,0.523813676064245,1,2,1,1,1,850,-1
"2892",56,12,0.531141331964538,-1,3,1,1,1,973,0
"2893",56,13,0.52203316265141,-1,2,1,0,-1,741,-1
"2894",56,14,0.553874905299125,1,3,0,1,-1,828,-2
"2895",56,15,0.646103587003987,-1,1,1,1,1,409,-1
"2896",56,16,0.641090665163365,-1,3,0,0,1,405,0
"2897",56,17,0.590169752580285,1,2,0,0,1,389,1
"2898",56,18,0.739131906397586,1,1,0,0,1,318,2
"2899",56,19,0.701335335212327,-1,2,1,0,-1,255,1
"2900",56,20,0.672437791041032,1,1,1,1,1,1212,2
"2901",56,21,0.621233462719125,-1,3,1,0,-1,306,1
"2902",56,22,0.551880162747833,-1,1,1,0,-1,342,0
"2903",56,23,0.400108942839298,-1,2,1,1,1,582,1
"2904",56,24,0.371559565541944,-1,1,0,0,1,510,2
"2905",56,25,0.341719654108274,-1,3,0,1,-1,74,1
"2906",56,26,0.326912676822195,-1,2,0,0,1,780,2
"2907",56,27,0.416997644442145,-1,3,0,0,1,753,3
"2908",56,28,0.381613282296392,-1,2,1,0,-1,401,2
"2909",56,29,0.421326811067702,-1,1,1,1,1,574,3
"2910",56,30,0.357559197082161,-1,2,1,1,1,366,4
"2911",56,31,0.249454573722607,1,3,0,1,-1,722,3
"2912",56,32,0.166979433575062,1,1,1,0,-1,402,2
"2913",56,33,0.301391469046764,-1,3,0,0,1,391,3
"2914",56,34,0.369782401716607,1,1,1,0,-1,604,2
"2915",56,35,0.412129292039071,1,2,1,1,1,446,3
"2916",56,36,0.410308432638126,-1,1,1,1,1,1048,4
"2917",56,37,0.359683760496536,-1,3,1,1,1,392,5
"2918",56,38,0.385738360282988,1,2,0,1,-1,307,4
"2919",56,39,0.37211155184544,-1,3,0,0,1,588,5
"2920",56,40,0.410033091348604,-1,2,1,1,1,338,6
"2921",56,41,0.516556375336076,1,1,1,1,1,508,7
"2922",56,42,0.49843963008742,-1,2,1,1,1,358,8
"2923",56,43,0.477672341039089,-1,3,0,1,-1,418,7
"2924",56,44,0.448419248489107,-1,2,0,0,1,1761,8
"2925",56,45,0.404389573588127,1,1,1,0,-1,555,7
"2926",56,46,0.357775077759425,-1,3,0,1,-1,480,6
"2927",56,47,0.470886859457193,-1,1,0,1,-1,3903,5
"2928",56,48,0.54128224102777,-1,3,0,1,-1,287,4
"2929",56,49,0.638092261419529,-1,2,0,1,-1,2254,3
"2930",56,50,0.710200777612756,1,3,0,1,-1,462,2
"2931",56,51,0.666132775166676,1,1,1,1,1,363,3
"2932",56,52,0.680611371954412,1,2,0,1,-1,375,2
"2933",56,53,0.609758965228424,1,1,1,0,-1,1100,1
"2934",56,54,0.705281598192656,1,2,0,0,1,333,2
"2935",56,55,0.823617455601397,1,3,0,0,1,426,3
"2936",56,56,0.802371049236878,-1,2,0,0,1,347,4
"2937",56,57,0.725869921057974,-1,1,1,0,-1,334,3
"2938",56,58,0.830235414817071,1,3,0,1,-1,429,2
"2939",56,59,0.859750585391213,1,1,1,1,1,433,3
"2940",56,60,0.609032006014751,-1,3,1,1,1,392,4
"2941",57,1,0.433089394168928,1,2,0,0,1,3419,-7
"2942",57,2,0.399337367777397,-1,3,0,1,-1,1885,-8
"2943",57,3,0.481827839583145,1,1,0,1,-1,1592,-9
"2944",57,4,0.471899045425153,-1,3,0,0,1,1112,-8
"2945",57,5,0.459479934567852,-1,2,1,1,1,663,-7
"2946",57,6,0.469306232338963,1,1,1,0,-1,959,-8
"2947",57,7,0.471884819609576,-1,2,0,1,-1,1031,-9
"2948",57,8,0.448781719016445,-1,1,1,1,1,970,-8
"2949",57,9,0.648952785407126,-1,3,1,0,-1,1143,-9
"2950",57,10,0.726372308018626,-1,1,0,1,-1,1208,-10
"2951",57,11,0.808587455422737,1,2,0,1,-1,1005,-11
"2952",57,12,0.853741774692063,-1,3,0,0,1,1137,-10
"2953",57,13,0.79401387839314,1,2,1,0,-1,1760,-11
"2954",57,14,0.681437392945025,1,3,0,0,1,920,-10
"2955",57,15,0.66690516988482,1,1,0,1,-1,904,-11
"2956",57,16,0.635980592516522,1,3,0,1,-1,735,-12
"2957",57,17,0.602742835788824,1,2,0,0,1,584,-11
"2958",57,18,0.49899096677716,1,1,1,0,-1,1015,-12
"2959",57,19,0.534599627685223,1,2,1,0,-1,1321,-13
"2960",57,20,0.501348020094044,-1,1,0,1,-1,736,-14
"2961",57,21,0.434417652136313,-1,1,1,1,1,686,-13
"2962",57,22,0.492389259056436,1,2,0,1,-1,623,-14
"2963",57,23,0.578304284340049,-1,3,1,0,-1,498,-15
"2964",57,24,0.637756257536816,1,2,1,0,-1,776,-16
"2965",57,25,0.704913166876274,1,1,1,0,-1,783,-17
"2966",57,26,0.765084430493136,1,3,0,0,1,583,-16
"2967",57,27,0.785211405749039,1,1,1,0,-1,480,-17
"2968",57,28,0.783394118977184,-1,3,0,0,1,1144,-16
"2969",57,29,0.839081695942298,1,2,1,1,1,1439,-15
"2970",57,30,0.712966235767917,-1,3,0,0,1,1257,-14
"2971",57,31,0.78149994611262,-1,1,1,1,1,970,-13
"2972",57,32,0.68953763193906,1,2,0,1,-1,1268,-14
"2973",57,33,0.6459417161107,-1,1,0,1,-1,882,-15
"2974",57,34,0.637993313751278,-1,2,0,0,1,1182,-14
"2975",57,35,0.709221925889887,1,3,0,0,1,1144,-13
"2976",57,36,0.659383623729844,-1,2,1,1,1,1312,-12
"2977",57,37,0.663340929944287,1,1,1,1,1,1231,-11
"2978",57,38,0.452472824178767,-1,3,0,0,1,1145,-10
"2979",57,39,0.492521058920934,-1,1,1,1,1,967,-9
"2980",57,40,0.34003231629537,-1,3,0,0,1,816,-8
"2981",57,41,0.273318607255458,1,3,0,0,1,887,-7
"2982",57,42,0.267277377661586,-1,1,1,1,1,807,-6
"2983",57,43,0.215340524734267,-1,2,0,1,-1,1113,-7
"2984",57,44,0.176266035887785,1,1,1,1,1,895,-6
"2985",57,45,0.101747711013716,-1,3,1,0,-1,800,-7
"2986",57,46,0.161668098877809,-1,2,0,0,1,1273,-6
"2987",57,47,0.206257008294354,-1,3,0,0,1,959,-5
"2988",57,48,0.189644258380545,1,2,1,0,-1,1064,-6
"2989",57,49,0.228999228931868,1,1,1,1,1,671,-5
"2990",57,50,0.3617145970468,-1,2,1,1,1,1015,-4
"2991",57,51,0.395721610878394,-1,3,1,0,-1,767,-5
"2992",57,52,0.391461933628284,1,1,1,1,1,767,-4
"2993",57,53,0.427274880680998,-1,3,0,0,1,848,-3
"2994",57,54,0.363796341813547,1,1,1,1,1,1119,-2
"2995",57,55,0.36754660534145,-1,2,0,1,-1,999,-3
"2996",57,56,0.37452326729627,-1,1,1,1,1,560,-2
"2997",57,57,0.42372546961412,1,3,1,0,-1,584,-3
"2998",57,58,0.449062032329256,-1,2,1,1,1,1071,-2
"2999",57,59,0.376445141036641,1,3,0,0,1,736,-1
"3000",57,60,0.409987380465282,1,2,1,1,1,879,0
"3001",58,1,0.552722012577578,1,1,1,1,1,1024,5
"3002",58,2,0.572219422648982,1,2,1,0,-1,895,4
"3003",58,3,0.597922901918584,1,3,0,1,-1,385,3
"3004",58,4,0.482315943332714,-1,2,1,0,-1,1094,2
"3005",58,5,0.597703016992652,1,1,1,1,1,751,3
"3006",58,6,0.589530733588894,1,3,0,0,1,644,4
"3007",58,7,0.720866498497928,-1,1,1,1,1,826,5
"3008",58,8,0.757867113461058,1,3,0,0,1,864,6
"3009",58,9,0.770831501851534,1,2,1,1,1,954,7
"3010",58,10,0.741724224743144,1,3,0,0,1,835,8
"3011",58,11,0.775081082617005,1,1,0,1,-1,495,7
"3012",58,12,0.717842803882281,1,2,0,1,-1,763,6
"3013",58,13,0.714654366084033,1,1,0,1,-1,721,5
"3014",58,14,0.741112751914948,-1,2,0,1,-1,910,4
"3015",58,15,0.723314015373246,-1,3,0,0,1,625,5
"3016",58,16,0.754052348656301,-1,2,1,0,-1,784,4
"3017",58,17,0.769139693190266,1,1,0,0,1,543,5
"3018",58,18,0.594276904797534,1,3,1,0,-1,801,4
"3019",58,19,0.494585121133124,-1,1,0,0,1,1039,5
"3020",58,20,0.600514113315268,-1,3,0,0,1,735,6
"3021",58,21,0.571931512532968,1,3,1,0,-1,750,5
"3022",58,22,0.588475023732103,1,1,1,0,-1,980,4
"3023",58,23,0.599896054179124,-1,2,0,1,-1,496,3
"3024",58,24,0.687702953879848,1,1,1,1,1,517,4
"3025",58,25,0.669378134421402,1,3,1,0,-1,577,3
"3026",58,26,0.650309731291865,-1,2,0,1,-1,668,2
"3027",58,27,0.735809160636119,1,3,0,0,1,771,3
"3028",58,28,0.688980764013635,1,2,0,1,-1,695,2
"3029",58,29,0.745740561368048,-1,1,1,0,-1,1039,1
"3030",58,30,0.573562617084875,1,2,0,1,-1,969,0
"3031",58,31,0.53824475992425,1,3,0,0,1,611,1
"3032",58,32,0.628122442568654,1,1,1,1,1,1010,2
"3033",58,33,0.512804089081693,1,3,0,0,1,768,3
"3034",58,34,0.436819561413224,1,1,0,1,-1,564,2
"3035",58,35,0.501982954848585,-1,2,1,1,1,552,3
"3036",58,36,0.475641623713767,-1,1,1,1,1,1002,4
"3037",58,37,0.365927824468025,-1,3,0,0,1,707,5
"3038",58,38,0.221033312213316,-1,2,0,1,-1,1077,4
"3039",58,39,0.214320023014056,-1,3,1,0,-1,753,3
"3040",58,40,0.303215571628165,-1,2,1,0,-1,1095,2
"3041",58,41,0.302992787966318,1,2,1,1,1,791,3
"3042",58,42,0.416665756755978,1,3,0,0,1,577,4
"3043",58,43,0.477412459394469,-1,1,1,1,1,520,5
"3044",58,44,0.373393545561018,1,3,0,0,1,553,6
"3045",58,45,0.317434490758618,-1,2,1,1,1,610,7
"3046",58,46,0.370267630916348,1,1,1,1,1,578,8
"3047",58,47,0.360252589769386,1,2,0,1,-1,731,7
"3048",58,48,0.218883670710949,-1,1,1,1,1,687,8
"3049",58,49,0.148327740456658,-1,3,0,0,1,591,9
"3050",58,50,0.151607541927385,-1,1,1,1,1,435,10
"3051",58,51,0.217250440653081,-1,2,0,1,-1,551,9
"3052",58,52,0.245883122676191,-1,3,0,0,1,457,10
"3053",58,53,0.179870753844986,-1,2,1,1,1,752,11
"3054",58,54,0.316397813570059,-1,3,0,0,1,767,12
"3055",58,55,0.498983944884115,-1,1,1,1,1,832,13
"3056",58,56,0.470741107364703,1,3,1,0,-1,593,12
"3057",58,57,0.503400084914115,1,2,1,1,1,615,13
"3058",58,58,0.427293041386677,-1,1,1,1,1,416,14
"3059",58,59,0.407471616608669,1,2,0,1,-1,664,13
"3060",58,60,0.366700102137097,1,1,1,1,1,600,14
"3061",59,1,0.519663931196556,1,3,1,1,1,1827,3
"3062",59,2,0.538867172448446,1,1,1,1,1,1167,4
"3063",59,3,0.505643855409738,1,2,1,0,-1,1560,3
"3064",59,4,0.434305260702819,1,1,0,1,-1,591,2
"3065",59,5,0.452628278314022,1,3,0,1,-1,2980,1
"3066",59,6,0.227991945656003,-1,2,1,1,1,1278,2
"3067",59,7,0.107785231876227,1,3,1,0,-1,1193,1
"3068",59,8,0.12162178266825,-1,2,0,1,-1,533,0
"3069",59,9,0.116265857362856,-1,1,1,1,1,288,1
"3070",59,10,0.121141379774469,1,2,1,1,1,83,2
"3071",59,11,0.104338317490623,-1,3,0,1,-1,44,1
"3072",59,12,0.144972784214632,-1,1,1,1,1,205,2
"3073",59,13,0.161464151813273,-1,3,0,1,-1,287,1
"3074",59,14,0.226590227817447,-1,1,0,1,-1,41,0
"3075",59,15,0.161858422316333,-1,2,0,0,1,983,1
"3076",59,16,0.279673166275503,-1,1,1,0,-1,1200,0
"3077",59,17,0.214374362502889,1,3,0,0,1,1110,1
"3078",59,18,0.174948502078583,1,2,0,1,-1,1840,0
"3079",59,19,0.108775162059754,-1,3,0,0,1,14,1
"3080",59,20,0.186419783766008,1,2,1,1,1,1014,2
"3081",59,21,0.12690417855259,-1,2,0,1,-1,405,1
"3082",59,22,0.157905627065748,-1,3,1,0,-1,2046,0
"3083",59,23,0.234778716501585,-1,1,1,1,1,1582,1
"3084",59,24,0.429054899378369,-1,3,0,0,1,2012,2
"3085",59,25,0.454282365623171,-1,2,1,1,1,906,3
"3086",59,26,0.557463428710767,1,1,1,1,1,1323,4
"3087",59,27,0.47135791167976,-1,2,1,1,1,533,5
"3088",59,28,0.563058141629173,1,1,1,0,-1,251,4
"3089",59,29,0.624298385449477,1,3,0,1,-1,80,3
"3090",59,30,0.64208601257887,1,1,1,1,1,1061,4
"3091",59,31,0.732466649352848,1,2,1,1,1,1102,5
"3092",59,32,0.738260970384469,1,3,0,0,1,1920,6
"3093",59,33,0.670953916895015,-1,2,1,1,1,1218,7
"3094",59,34,0.64325287184171,-1,3,0,0,1,1461,8
"3095",59,35,0.550552523765864,1,1,0,1,-1,1803,7
"3096",59,36,0.559280725502585,-1,3,0,0,1,1886,8
"3097",59,37,0.647656146051852,1,2,0,1,-1,1377,7
"3098",59,38,0.584817875319393,1,1,0,0,1,1160,8
"3099",59,39,0.466892275007928,-1,2,0,0,1,1267,9
"3100",59,40,0.56125466057535,-1,1,1,0,-1,1278,8
"3101",59,41,0.59624938241534,1,1,1,0,-1,844,7
"3102",59,42,0.623359857789672,-1,2,0,1,-1,1875,6
"3103",59,43,0.630489043688451,-1,3,0,1,-1,874,5
"3104",59,44,0.658403273054482,1,2,1,1,1,970,6
"3105",59,45,0.638372286609215,1,1,1,1,1,1186,7
"3106",59,46,0.739331025874609,1,3,0,0,1,1166,8
"3107",59,47,0.613303743194208,-1,1,0,1,-1,1323,7
"3108",59,48,0.733870450221553,1,3,0,0,1,1441,8
"3109",59,49,0.787158205355441,1,2,1,1,1,1120,9
"3110",59,50,0.665356081495688,1,3,0,0,1,1288,10
"3111",59,51,0.615446693024639,-1,1,1,1,1,2283,11
"3112",59,52,0.661424310921067,-1,2,0,1,-1,1744,10
"3113",59,53,0.719047425076059,1,1,1,1,1,1486,11
"3114",59,54,0.572170642351691,1,2,0,1,-1,1254,10
"3115",59,55,0.506909475512195,1,3,1,0,-1,1993,9
"3116",59,56,0.530914516552301,1,2,0,1,-1,1260,8
"3117",59,57,0.507153889056084,1,1,1,1,1,1434,9
"3118",59,58,0.554828192438987,1,3,0,0,1,1463,10
"3119",59,59,0.551464618407657,1,1,1,1,1,1440,11
"3120",59,60,0.636990461121371,1,3,1,0,-1,1423,10
"3121",61,1,0.531865247838426,-1,1,1,1,1,1487,9
"3122",61,2,0.652512141392118,-1,2,1,1,1,1266,10
"3123",61,3,0.577039212270904,1,3,0,0,1,1858,11
"3124",61,4,0.651808028367889,1,2,0,1,-1,1511,10
"3125",61,5,0.643408441159124,-1,1,1,0,-1,1628,9
"3126",61,6,0.664993264560347,1,3,0,0,1,1887,10
"3127",61,7,0.718930930549976,1,1,0,1,-1,1461,9
"3128",61,8,0.652895318210008,1,3,0,0,1,1736,10
"3129",61,9,0.543896415346205,-1,2,1,1,1,1449,11
"3130",61,10,0.442469436434874,-1,3,0,0,1,1923,12
"3131",61,11,0.601042800110579,1,1,0,1,-1,294,11
"3132",61,12,0.706913109655371,1,2,0,1,-1,1667,10
"3133",61,13,0.703073897320822,1,1,0,1,-1,1733,9
"3134",61,14,0.724093093172672,1,2,1,1,1,1343,10
"3135",61,15,0.723974872381179,1,3,1,0,-1,2225,9
"3136",61,16,0.646824325661797,1,2,1,1,1,1595,10
"3137",61,17,0.469622351732052,-1,1,1,0,-1,1499,9
"3138",61,18,0.43109158995067,-1,3,0,1,-1,1593,8
"3139",61,19,0.44258099398011,-1,1,0,1,-1,1975,7
"3140",61,20,0.489429069498253,-1,3,1,1,1,1942,8
"3141",61,21,0.412416210849079,-1,2,0,1,-1,1653,7
"3142",61,22,0.387755124176896,1,3,0,0,1,1377,8
"3143",61,23,0.374742866423881,1,1,1,0,-1,1669,7
"3144",61,24,0.400554917100842,1,3,0,0,1,1730,8
"3145",61,25,0.276857633377956,1,2,1,1,1,1678,9
"3146",61,26,0.278313072007081,-1,1,1,0,-1,1073,8
"3147",61,27,0.200585436634519,-1,2,0,1,-1,1492,7
"3148",61,28,0.128004908197447,-1,1,1,1,1,679,8
"3149",61,29,0.191533705106087,-1,3,1,1,1,857,9
"3150",61,30,0.206144812528152,-1,1,1,1,1,1386,10
"3151",61,31,0.121406904255668,-1,2,0,0,1,1254,11
"3152",61,32,0.323358790682319,-1,3,0,1,-1,116,10
"3153",61,33,0.249661455995204,-1,2,1,0,-1,1213,9
"3154",61,34,0.317522549157466,-1,3,0,1,-1,1702,8
"3155",61,35,0.307285266730926,1,1,1,1,1,1092,9
"3156",61,36,0.391370211624941,-1,3,0,1,-1,758,8
"3157",61,37,0.302484698165308,-1,2,0,1,-1,1265,7
"3158",61,38,0.227942523870681,-1,1,1,1,1,1845,8
"3159",61,39,0.292910936179994,-1,2,0,0,1,1179,9
"3160",61,40,0.254347363185662,-1,1,1,1,1,1290,10
"3161",61,41,0.158403597490857,-1,3,0,1,-1,1719,9
"3162",61,42,0.176815505663316,-1,1,1,1,1,1554,10
"3163",61,43,0.240580519106317,-1,2,1,0,-1,1875,9
"3164",61,44,0.286263350435913,1,1,1,1,1,1525,10
"3165",61,45,0.356649583875314,-1,3,0,1,-1,1412,9
"3166",61,46,0.438764042222396,-1,2,0,1,-1,403,8
"3167",61,47,0.531861089638451,-1,3,0,0,1,1451,9
"3168",61,48,0.590206791951368,-1,2,0,0,1,1260,10
"3169",61,49,0.663076067548369,-1,1,1,1,1,1373,11
"3170",61,50,0.599047302205981,-1,2,1,0,-1,1414,10
"3171",61,51,0.652952677957866,1,3,1,1,1,1382,11
"3172",61,52,0.594603253874446,-1,1,0,1,-1,1449,10
"3173",61,53,0.594436254789796,-1,3,1,0,-1,126,9
"3174",61,54,0.618024668273914,1,1,1,0,-1,213,8
"3175",61,55,0.629999805307496,-1,2,1,1,1,1608,9
"3176",61,56,0.638846036036145,1,1,1,1,1,493,10
"3177",61,57,0.669570729716769,1,3,0,1,-1,390,9
"3178",61,58,0.681210375380541,-1,2,1,1,1,75,10
"3179",61,59,0.744806793777028,1,3,0,1,-1,112,9
"3180",61,60,0.663264605847682,-1,2,0,0,1,208,10
"3181",62,1,0.563521241549571,1,1,0,1,-1,1855,-8
"3182",62,2,0.628097874045461,-1,2,1,1,1,1080,-7
"3183",62,3,0.704863038598646,-1,3,0,1,-1,2655,-8
"3184",62,4,0.665708275970081,-1,2,1,0,-1,377,-9
"3185",62,5,0.700886075733134,1,1,1,0,-1,1720,-10
"3186",62,6,0.664211053217685,1,3,0,1,-1,624,-11
"3187",62,7,0.588720126650356,1,1,1,0,-1,560,-12
"3188",62,8,0.643614392700031,1,3,0,1,-1,424,-13
"3189",62,9,0.672621512782852,-1,2,0,1,-1,4308,-14
"3190",62,10,0.78217147423454,1,3,0,0,1,280,-13
"3191",62,11,0.880659104200467,1,1,0,0,1,480,-12
"3192",62,12,0.898105596812822,1,2,0,1,-1,520,-13
"3193",62,13,0.891880256134271,1,1,1,0,-1,344,-14
"3194",62,14,0.866016863366265,1,2,1,1,1,839,-13
"3195",62,15,0.791618457126073,1,3,0,1,-1,840,-14
"3196",62,16,0.884819989625568,1,2,1,0,-1,296,-15
"3197",62,17,0.831158177572001,1,1,1,1,1,712,-14
"3198",62,18,0.882229272643389,1,3,1,0,-1,1119,-15
"3199",62,19,0.889764016065258,1,1,1,1,1,472,-14
"3200",62,20,0.795284795519439,-1,3,0,1,-1,328,-15
"3201",62,21,0.832707989034256,1,3,1,0,-1,1704,-16
"3202",62,22,0.562848992791791,1,1,0,1,-1,415,-17
"3203",62,23,0.620015341837144,-1,2,0,0,1,519,-16
"3204",62,24,0.573041652932505,1,1,1,0,-1,728,-17
"3205",62,25,0.523258499564232,-1,3,0,1,-1,472,-18
"3206",62,26,0.525577563978896,-1,2,1,0,-1,343,-19
"3207",62,27,0.576793902726225,-1,3,0,0,1,689,-18
"3208",62,28,0.499422890391877,1,2,0,0,1,1447,-17
"3209",62,29,0.527972402779588,-1,1,1,1,1,296,-16
"3210",62,30,0.383752253833326,1,2,0,1,-1,1081,-17
"3211",62,31,0.482352133534902,-1,3,0,0,1,1927,-16
"3212",62,32,0.454157335195052,1,1,1,1,1,471,-15
"3213",62,33,0.432098397672243,1,3,1,1,1,1505,-14
"3214",62,34,0.459468397387908,-1,1,0,0,1,568,-13
"3215",62,35,0.400715184860866,-1,2,1,1,1,423,-12
"3216",62,36,0.32933837087657,-1,1,1,0,-1,802,-13
"3217",62,37,0.377477246887018,-1,3,0,1,-1,263,-14
"3218",62,38,0.368295173210923,-1,2,1,0,-1,217,-15
"3219",62,39,0.284245718130199,-1,3,1,1,1,48,-14
"3220",62,40,0.268228630698513,-1,2,0,0,1,303,-13
"3221",62,41,0.181853512753166,-1,2,1,1,1,1047,-12
"3222",62,42,0.28750073624133,-1,3,0,0,1,457,-11
"3223",62,43,0.300143176405646,1,1,1,1,1,680,-10
"3224",62,44,0.262830927921043,-1,3,0,0,1,328,-9
"3225",62,45,0.370541006059014,-1,2,1,1,1,560,-8
"3226",62,46,0.354566171037265,1,1,1,1,1,337,-7
"3227",62,47,0.317889787836948,-1,2,0,0,1,1027,-6
"3228",62,48,0.366678284457924,-1,1,1,1,1,1217,-5
"3229",62,49,0.386760734908404,1,3,0,0,1,1544,-4
"3230",62,50,0.483940821146171,-1,1,1,1,1,407,-3
"3231",62,51,0.374418953258271,1,2,0,1,-1,2039,-4
"3232",62,52,0.413404012561113,-1,3,0,0,1,760,-3
"3233",62,53,0.456211211180468,-1,2,0,1,-1,263,-4
"3234",62,54,0.43185381078666,1,3,0,0,1,592,-3
"3235",62,55,0.46439888717299,1,1,0,1,-1,320,-4
"3236",62,56,0.425354585452628,-1,3,1,1,1,384,-3
"3237",62,57,0.360567324841553,-1,2,0,0,1,560,-2
"3238",62,58,0.500361750574186,1,1,1,1,1,239,-1
