"","SubID","trial_num","pUP","stock_outcome","Advisor","Advice","AdvisorCorrect","choice","outcome","rt","tally"
"2522",49,2,0.63002533313311,1,2,-1,0,0,-1,1848,22
"2523",49,3,0.612026331575625,1,3,1,1,1,1,2816,23
"2524",49,4,0.613167481366321,1,2,-1,0,1,1,1992,24
"2525",49,5,0.582793411771509,1,1,-1,0,0,-1,2816,23
"2526",49,6,0.489569185003839,1,3,1,1,1,1,1799,24
"2527",49,7,0.562910679621603,-1,1,-1,1,1,-1,2273,23
"2528",49,8,0.626336177907309,-1,3,1,0,0,1,1648,24
"2529",49,9,0.5725326108468,-1,2,1,0,0,1,2028,25
"2530",49,10,0.661819010685571,1,3,-1,0,0,-1,1976,24
"2531",49,11,0.596425952783297,1,1,1,1,1,1,1844,25
"2532",49,12,0.565835716194515,-1,2,1,0,1,-1,1520,24
"2533",49,13,0.58517914779593,-1,1,1,0,0,1,1752,25
"2534",49,14,0.515031160514882,-1,2,1,0,0,1,1772,26
"2535",49,15,0.501065596263339,1,3,1,1,0,-1,1752,25
"2536",49,16,0.514869147370325,-1,2,-1,1,1,-1,1949,24
"2537",49,17,0.559947022016216,1,1,1,1,1,1,1716,25
"2538",49,18,0.671391271930744,-1,3,1,0,1,-1,1707,24
"2539",49,19,0.696281463204698,1,1,-1,0,0,-1,1585,23
"2540",49,20,0.71745414607925,-1,3,1,0,0,1,1887,24
"2541",49,21,0.825707207900469,1,2,-1,0,0,-1,1624,23
"2542",49,22,0.835839237067431,1,3,-1,0,1,1,1628,24
"2543",49,23,0.815630323369649,1,1,1,1,1,1,1516,25
"2544",49,24,0.892971681558173,1,3,-1,0,1,1,1796,26
"2545",49,25,0.898371078755703,1,2,-1,0,1,1,1748,27
"2546",49,26,0.857089224045097,1,1,1,1,1,1,1964,28
"2547",49,27,0.838059204235759,1,2,1,1,1,1,1776,29
"2548",49,28,0.829035529635449,1,1,1,1,1,1,1852,30
"2549",49,29,0.776360394635849,1,3,1,1,1,1,2836,31
"2550",49,30,0.616321590683154,1,1,1,1,1,1,1736,32
"2551",49,31,0.621011368997045,1,2,1,1,1,1,1788,33
"2552",49,32,0.492582399292061,-1,3,1,0,1,-1,1761,32
"2553",49,33,0.474551707710088,-1,2,1,0,0,1,1567,33
"2554",49,34,0.356393433147112,-1,3,-1,1,0,1,1720,34
"2555",49,35,0.313161853353126,1,1,1,1,0,-1,1732,33
"2556",49,36,0.345474953691293,1,3,-1,0,1,1,2256,34
"2557",49,37,0.33070578054344,-1,2,1,0,1,-1,1783,33
"2558",49,38,0.258452542603158,-1,1,-1,1,0,1,1632,34
"2559",49,39,0.309505636460007,1,2,1,1,0,-1,1648,33
"2560",49,40,0.342114162139408,1,1,1,1,1,1,1560,34
"2561",49,41,0.258530986218942,1,3,-1,0,1,1,1744,35
"2562",49,42,0.31558236947541,-1,1,-1,1,1,-1,1540,34
"2563",49,43,0.290887497905872,-1,2,-1,1,0,1,1568,35
"2564",49,44,0.404048440856324,-1,1,1,0,1,-1,1800,34
"2565",49,45,0.328171462619218,-1,3,1,0,0,1,1992,35
"2566",49,46,0.286820577499111,-1,2,1,0,1,-1,2096,34
"2567",49,47,0.220997430452431,-1,3,1,0,0,1,1513,35
"2568",49,48,0.262915302278073,-1,2,-1,1,0,1,2079,36
"2569",49,49,0.26901877142082,-1,1,-1,1,0,1,2068,37
"2570",49,50,0.193846238506823,1,2,1,1,0,-1,2020,36
"2571",49,51,0.282196202718201,-1,3,1,0,1,-1,1820,35
"2572",49,52,0.28690846639922,-1,1,1,0,1,-1,1824,34
"2573",49,53,0.221023045734906,1,3,-1,0,1,1,2048,35
"2574",49,54,0.250745032539535,-1,1,-1,1,1,-1,2700,34
"2575",49,55,0.195262675659784,1,2,1,1,1,1,1772,35
"2576",49,56,0.206697479667752,-1,1,-1,1,1,-1,2556,34
"2577",49,57,0.136234300386825,-1,3,1,0,0,1,1716,35
"2578",49,58,0.111395204718021,1,2,1,1,1,1,2308,36
"2579",49,59,0.132514207948125,-1,3,1,0,1,-1,1757,35
"2580",49,60,0.122547541501388,-1,2,-1,1,0,1,1832,36
"2581",50,1,0.520048465626314,1,1,1,1,0,-1,4470,15
"2582",50,2,0.474499712757078,-1,2,-1,1,1,-1,2656,14
"2583",50,3,0.485097352656907,1,3,-1,0,1,1,1968,15
"2584",50,4,0.45223280547285,-1,2,1,0,0,1,2025,16
"2585",50,5,0.405390179797553,1,1,1,1,1,1,2096,17
"2586",50,6,0.295681329598997,1,3,-1,0,0,-1,2616,16
"2587",50,7,0.37556560384423,-1,1,1,0,1,-1,1871,15
"2588",50,8,0.421857318084,-1,3,-1,1,1,-1,1687,14
"2589",50,9,0.400254937685007,-1,2,-1,1,1,-1,3063,13
"2590",50,10,0.422209746220255,1,3,1,1,1,1,2238,14
"2591",50,11,0.335915391485993,-1,1,-1,1,0,1,1850,15
"2592",50,12,0.353986003810014,1,2,-1,0,1,1,2166,16
"2593",50,13,0.321582676972106,-1,1,-1,1,0,1,2095,17
"2594",50,14,0.275538753181716,-1,2,-1,1,1,-1,2013,16
"2595",50,15,0.25715604819934,-1,3,1,0,0,1,1793,17
"2596",50,16,0.335067330598219,-1,2,1,0,0,1,1956,18
"2597",50,17,0.524415723080112,1,1,1,1,1,1,1763,19
"2598",50,18,0.472852258153056,-1,3,1,0,0,1,2871,20
"2599",50,19,0.476924974908604,1,1,1,1,1,1,1800,21
"2600",50,20,0.537854672824533,1,3,1,1,0,-1,1755,20
"2601",50,21,0.555084530862023,-1,2,-1,1,1,-1,2056,19
"2602",50,22,0.648173295230998,-1,3,1,0,0,1,1754,20
"2603",50,23,0.500529859920369,-1,1,1,0,1,-1,1656,19
"2604",50,24,0.518793579862329,-1,3,-1,1,1,-1,1785,18
"2605",50,25,0.540368582756462,-1,2,-1,1,1,-1,2520,17
"2606",50,26,0.532500172954672,-1,1,-1,1,1,-1,2391,16
"2607",50,27,0.549780653469499,-1,2,-1,1,1,-1,1621,15
"2608",50,28,0.596478915236092,-1,1,1,0,1,-1,1780,14
"2609",50,29,0.632522311680922,1,3,1,1,0,-1,3214,13
"2610",50,30,0.576790163182572,-1,1,-1,1,0,1,2493,14
"2611",50,31,0.65029882912626,-1,2,-1,1,1,-1,1832,13
"2612",50,32,0.626874119264379,1,3,-1,0,1,1,1913,14
"2613",50,33,0.538935196298261,-1,2,1,0,0,1,2746,15
"2614",50,34,0.545072671417321,-1,3,1,0,0,1,1788,16
"2615",50,35,0.493466026159969,-1,1,1,0,1,-1,2613,15
"2616",50,36,0.549872396377754,1,3,-1,0,1,1,1812,16
"2617",50,37,0.640634742951894,1,2,-1,0,1,1,2261,17
"2618",50,38,0.567603883700763,-1,1,-1,1,0,1,1706,18
"2619",50,39,0.727914804047036,1,2,1,1,0,-1,2036,17
"2620",50,40,0.74001823748219,-1,1,-1,1,0,1,1768,18
"2621",50,41,0.729080797488774,1,3,-1,0,1,1,1809,19
"2622",50,42,0.81306736648851,1,1,-1,0,0,-1,1675,18
"2623",50,43,0.78048820001117,1,2,-1,0,1,1,2969,19
"2624",50,44,0.786385278394361,1,1,1,1,1,1,1980,20
"2625",50,45,0.879554482004874,1,3,-1,0,1,1,1866,21
"2626",50,46,0.86285211665713,1,2,-1,0,1,1,1868,22
"2627",50,47,0.824135773819259,1,3,-1,0,1,1,1788,23
"2628",50,48,0.755089805727186,-1,2,1,0,0,1,1574,24
"2629",50,49,0.595138355980567,1,1,1,1,1,1,2040,25
"2630",50,50,0.550619002476117,1,2,1,1,0,-1,1730,24
"2631",50,51,0.524859597500411,-1,3,1,0,0,1,1821,25
"2632",50,52,0.467929776247693,-1,1,-1,1,1,-1,2576,24
"2633",50,53,0.452384108634836,1,3,-1,0,1,1,1840,25
"2634",50,54,0.481491276211594,1,1,1,1,1,1,1547,26
"2635",50,55,0.411089193514414,-1,2,1,0,0,1,1639,27
"2636",50,56,0.379876290100128,-1,1,-1,1,0,1,1816,28
"2637",50,57,0.291734946549248,1,3,-1,0,1,1,1826,29
"2638",50,58,0.224213090165619,-1,2,1,0,0,1,1877,30
"2639",50,59,0.134621131206772,-1,3,1,0,0,1,1866,31
"2640",50,60,0.145121325130094,-1,2,-1,1,1,-1,1781,30
"2641",51,1,0.455371930500317,-1,3,1,0,0,1,1722,3
"2642",51,2,0.409583684459311,-1,1,-1,1,0,1,2402,4
"2643",51,3,0.255677514980683,1,2,1,1,1,1,2411,5
"2644",51,4,0.311998890100614,1,1,1,1,0,-1,2762,4
"2645",51,5,0.233633519365642,1,3,-1,0,0,-1,2408,3
"2646",51,6,0.25682415206756,1,2,-1,0,0,-1,2442,2
"2647",51,7,0.227683970831998,-1,3,1,0,1,-1,2175,1
"2648",51,8,0.190262026818983,-1,2,1,0,1,-1,2802,0
"2649",51,9,0.181401802127096,-1,1,1,0,0,1,2644,1
"2650",51,10,0.115979696681825,-1,2,-1,1,0,1,1543,2
"2651",51,11,0.220861203455119,-1,3,1,0,1,-1,2447,1
"2652",51,12,0.299581946265018,-1,1,-1,1,1,-1,2052,0
"2653",51,13,0.528404242347581,-1,3,1,0,1,-1,2494,-1
"2654",51,14,0.430984607195456,-1,1,1,0,1,-1,2274,-2
"2655",51,15,0.509094420053609,1,2,-1,0,1,1,2313,-1
"2656",51,16,0.59149876833003,-1,1,-1,1,0,1,2183,0
"2657",51,17,0.654911933398199,1,3,-1,0,0,-1,2450,-1
"2658",51,18,0.705433310972626,1,2,1,1,1,1,2173,0
"2659",51,19,0.746566097834167,1,3,1,1,0,-1,2332,-1
"2660",51,20,0.757004177718567,1,2,1,1,0,-1,2285,-2
"2661",51,21,0.831059290220477,1,1,1,1,1,1,2209,-1
"2662",51,22,0.826123756854652,1,2,1,1,1,1,2302,0
"2663",51,23,0.84449914236567,-1,3,1,0,1,-1,2535,-1
"2664",51,24,0.732517948215268,1,2,1,1,1,1,1985,0
"2665",51,25,0.707023872465471,1,1,1,1,0,-1,2022,-1
"2666",51,26,0.72976137829666,-1,3,1,0,1,-1,1886,-2
"2667",51,27,0.736703325360238,-1,1,-1,1,0,1,1889,-1
"2668",51,28,0.765883871939958,1,3,1,1,1,1,2503,0
"2669",51,29,0.785188597719308,1,2,-1,0,1,1,2235,1
"2670",51,30,0.739502348054061,1,3,1,1,1,1,2106,2
"2671",51,31,0.834705705527257,-1,1,1,0,0,1,2142,3
"2672",51,32,0.879625465257619,1,2,1,1,0,-1,1575,2
"2673",51,33,0.884946294880706,1,1,1,1,1,1,2100,3
"2674",51,34,0.740860042140148,-1,2,1,0,0,1,2500,4
"2675",51,35,0.719075236859027,1,3,-1,0,1,1,2420,5
"2676",51,36,0.729652357039944,-1,2,-1,1,0,1,2252,6
"2677",51,37,0.766030759354291,1,1,-1,0,0,-1,2184,5
"2678",51,38,0.640434181704054,1,3,-1,0,1,1,1983,6
"2679",51,39,0.593810063981044,-1,1,-1,1,0,1,2339,7
"2680",51,40,0.576374332050417,-1,3,-1,1,1,-1,2589,6
"2681",51,41,0.475698591367571,-1,2,1,0,1,-1,2369,5
"2682",51,42,0.537099238356445,-1,3,-1,1,0,1,1737,6
"2683",51,43,0.444426735222195,-1,1,-1,1,1,-1,2486,5
"2684",51,44,0.432967598139979,-1,3,1,0,1,-1,1571,4
"2685",51,45,0.375435989942428,-1,2,1,0,1,-1,2290,3
"2686",51,46,0.373985847265155,-1,1,-1,1,0,1,2134,4
"2687",51,47,0.293966052486865,-1,2,1,0,0,1,2548,5
"2688",51,48,0.29853192961959,-1,1,-1,1,0,1,2338,6
"2689",51,49,0.317462462310521,1,3,-1,0,0,-1,2267,5
"2690",51,50,0.404406324619824,-1,1,-1,1,0,1,2672,6
"2691",51,51,0.345458018130987,-1,2,-1,1,0,1,2481,7
"2692",51,52,0.359582102505137,1,3,-1,0,1,1,2175,8
"2693",51,53,0.364290051187272,-1,2,1,0,1,-1,2377,7
"2694",51,54,0.348918780992559,-1,3,1,0,0,1,1941,8
"2695",51,55,0.483742207165519,-1,1,-1,1,0,1,1918,9
"2696",51,56,0.472195326551868,1,3,-1,0,0,-1,2038,8
"2697",51,57,0.574683577548007,-1,2,1,0,0,1,1877,9
"2698",51,58,0.678939270888836,1,1,-1,0,0,-1,2481,8
"2699",51,59,0.721597117663395,1,2,1,1,1,1,1885,9
"2700",51,60,0.847531593409564,1,1,1,1,0,-1,1790,8
"2701",52,1,0.521260613109916,-1,3,-1,1,1,-1,15156,11
"2702",52,2,0.512972752955302,1,1,1,1,1,1,5104,12
"2703",52,3,0.494235700717328,1,2,1,1,1,1,2303,13
"2704",52,4,0.466505427403137,-1,1,1,0,1,-1,2668,12
"2705",52,5,0.479090361265659,-1,3,1,0,0,1,6416,13
"2706",52,6,0.39734723578744,1,2,-1,0,0,-1,4076,12
"2707",52,7,0.332963647296912,-1,3,1,0,0,1,2931,13
"2708",52,8,0.350041610459111,-1,2,1,0,1,-1,1999,12
"2709",52,9,0.511064622359398,-1,1,-1,1,0,1,6097,13
"2710",52,10,0.434673729727441,1,2,1,1,1,1,2816,14
"2711",52,11,0.400739630404304,1,3,-1,0,0,-1,2726,13
"2712",52,12,0.498469613553198,-1,1,1,0,1,-1,4530,12
"2713",52,13,0.543473636754869,-1,3,1,0,0,1,1800,13
"2714",52,14,0.484922700546083,1,1,1,1,1,1,2607,14
"2715",52,15,0.49321237241481,1,2,-1,0,0,-1,2979,13
"2716",52,16,0.408198482484114,1,1,1,1,1,1,2032,14
"2717",52,17,0.359983648495888,-1,3,1,0,0,1,7296,15
"2718",52,18,0.393151094865292,1,2,-1,0,1,1,2976,16
"2719",52,19,0.453551678011633,1,3,1,1,0,-1,2561,15
"2720",52,20,0.627387241625389,1,2,1,1,1,1,2036,16
"2721",52,21,0.745848553001512,1,1,1,1,1,1,3958,17
"2722",52,22,0.677837488454726,1,2,-1,0,0,-1,3048,16
"2723",52,23,0.58984303064184,-1,3,-1,1,1,-1,3428,15
"2724",52,24,0.501725391414645,1,2,1,1,1,1,2016,16
"2725",52,25,0.436166689704928,1,1,1,1,1,1,7528,17
"2726",52,26,0.365480632306948,-1,3,1,0,0,1,2032,18
"2727",52,27,0.32534024100265,-1,1,1,0,1,-1,2172,17
"2728",52,28,0.357331997715101,-1,3,-1,1,1,-1,2832,16
"2729",52,29,0.316008678968923,-1,2,-1,1,1,-1,2560,15
"2730",52,30,0.331974445506369,1,3,-1,0,1,1,1679,16
"2731",52,31,0.396622858622802,-1,1,-1,1,0,1,1856,17
"2732",52,32,0.438410207056158,1,2,1,1,1,1,2065,18
"2733",52,33,0.54998363899794,-1,1,-1,1,0,1,1968,19
"2734",52,34,0.489909900793475,1,2,1,1,0,-1,3261,18
"2735",52,35,0.455965868228427,1,3,-1,0,1,1,6431,19
"2736",52,36,0.580302259774992,1,2,1,1,1,1,3125,20
"2737",52,37,0.498787450929529,1,1,-1,0,0,-1,2052,19
"2738",52,38,0.584151231800521,-1,3,1,0,0,1,2798,20
"2739",52,39,0.573040505797096,1,1,1,1,1,1,2007,21
"2740",52,40,0.692724787136646,1,3,1,1,0,-1,4944,20
"2741",52,41,0.82632578434921,1,2,-1,0,0,-1,1952,19
"2742",52,42,0.851519049859331,1,3,-1,0,1,1,3218,20
"2743",52,43,0.778735840564833,1,1,-1,0,0,-1,4992,19
"2744",52,44,0.778600255296218,1,3,-1,0,1,1,1968,20
"2745",52,45,0.874789790150201,1,2,-1,0,1,1,3903,21
"2746",52,46,0.86365970417324,-1,1,-1,1,0,1,2901,22
"2747",52,47,0.894985710880521,1,2,-1,0,0,-1,2019,21
"2748",52,48,0.712079986367469,1,1,1,1,1,1,4858,22
"2749",52,49,0.70703570522697,1,3,-1,0,1,1,2134,23
"2750",52,50,0.657069242591788,-1,1,-1,1,0,1,2259,24
"2751",52,51,0.625227666747379,1,2,1,1,1,1,4996,25
"2752",52,52,0.725197542701715,1,3,-1,0,1,1,2507,26
"2753",52,53,0.671648605197049,1,2,1,1,1,1,3729,27
"2754",52,54,0.671782451644903,-1,3,1,0,1,-1,2944,26
"2755",52,55,0.570437984566256,-1,1,-1,1,0,1,4095,27
"2756",52,56,0.513757998162064,1,3,-1,0,1,1,4429,28
"2757",52,57,0.332527163946044,-1,2,1,0,1,-1,2930,27
"2758",52,58,0.269438730999762,-1,1,-1,1,0,1,2611,28
"2759",52,59,0.235643399102342,-1,2,1,0,1,-1,2416,27
"2760",52,60,0.228111634293468,-1,1,-1,1,0,1,2769,28
"2761",53,1,0.411851956741884,1,1,1,1,1,1,2808,5
"2762",53,2,0.431439129141273,1,2,-1,0,0,-1,3253,4
"2763",53,3,0.355985915462701,-1,3,1,0,0,1,1574,5
"2764",53,4,0.334589592306173,1,2,1,1,0,-1,2741,4
"2765",53,5,0.291895956933807,-1,1,-1,1,0,1,1557,5
"2766",53,6,0.261859046083986,-1,3,-1,1,1,-1,2165,4
"2767",53,7,0.27885768862219,1,1,1,1,1,1,1678,5
"2768",53,8,0.348975974508785,1,3,-1,0,0,-1,2163,4
"2769",53,9,0.267451384835296,-1,2,-1,1,1,-1,2162,3
"2770",53,10,0.356765734430381,1,3,1,1,0,-1,1568,2
"2771",53,11,0.306770450057413,-1,1,-1,1,0,1,4200,3
"2772",53,12,0.293840638664855,-1,2,1,0,0,1,1779,4
"2773",53,13,0.239214387007269,-1,1,1,0,1,-1,4498,3
"2774",53,14,0.324884230929915,1,2,1,1,1,1,1533,4
"2775",53,15,0.442353089944236,-1,3,1,0,1,-1,1725,3
"2776",53,16,0.487525251825635,-1,2,-1,1,0,1,1618,4
"2777",53,17,0.418137570278502,-1,1,-1,1,0,1,1637,5
"2778",53,18,0.388914195806429,-1,3,1,0,1,-1,1983,4
"2779",53,19,0.567710373133959,-1,1,-1,1,0,1,1663,5
"2780",53,20,0.625954187185962,-1,3,1,0,1,-1,1563,4
"2781",53,21,0.578644418738277,-1,3,1,0,1,-1,1644,3
"2782",53,22,0.608100805324267,1,1,1,1,1,1,1597,4
"2783",53,23,0.596685147795857,1,2,-1,0,1,1,1631,5
"2784",53,24,0.691312262208455,1,1,-1,0,0,-1,1853,4
"2785",53,25,0.694185690028528,1,3,-1,0,1,1,2272,5
"2786",53,26,0.810678306237776,1,2,1,1,1,1,1955,6
"2787",53,27,0.841406022086823,-1,3,-1,1,1,-1,3962,5
"2788",53,28,0.777455240688173,1,2,-1,0,0,-1,1575,4
"2789",53,29,0.724025419507536,-1,1,-1,1,0,1,1758,5
"2790",53,30,0.821468189635511,1,2,1,1,0,-1,1539,4
"2791",53,31,0.728600227632174,-1,3,1,0,0,1,1523,5
"2792",53,32,0.817141855180138,1,1,1,1,1,1,1901,6
"2793",53,33,0.894682803285394,1,3,-1,0,1,1,1637,7
"2794",53,34,0.820474683620472,-1,1,-1,1,0,1,1859,8
"2795",53,35,0.862420545789534,1,2,-1,0,1,1,1944,9
"2796",53,36,0.874157259511228,-1,1,-1,1,0,1,1583,10
"2797",53,37,0.818759477739178,1,3,-1,0,1,1,1624,11
"2798",53,38,0.61890565805288,-1,2,1,0,0,1,3024,12
"2799",53,39,0.479180344866362,1,3,-1,0,1,1,1611,13
"2800",53,40,0.551598780646045,-1,2,-1,1,1,-1,2082,12
"2801",53,41,0.55190383251638,-1,2,1,0,0,1,1526,13
"2802",53,42,0.620125379882054,1,3,-1,0,0,-1,2657,12
"2803",53,43,0.553726032722151,-1,1,-1,1,0,1,1604,13
"2804",53,44,0.529648975330762,-1,3,1,0,0,1,1699,14
"2805",53,45,0.479987830824549,-1,2,-1,1,1,-1,1718,13
"2806",53,46,0.559709032001555,1,1,-1,0,0,-1,1535,12
"2807",53,47,0.567761618622177,1,2,-1,0,1,1,1965,13
"2808",53,48,0.511679704704066,-1,1,-1,1,0,1,1640,14
"2809",53,49,0.543038637984427,1,3,1,1,0,-1,1703,13
"2810",53,50,0.454008431250889,1,1,1,1,1,1,1560,14
"2811",53,51,0.506705465286599,1,2,1,1,1,1,1713,15
"2812",53,52,0.492854587461687,1,3,-1,0,1,1,1541,16
"2813",53,53,0.415856889662025,-1,2,-1,1,1,-1,1613,15
"2814",53,54,0.404786401517447,-1,3,1,0,1,-1,2603,14
"2815",53,55,0.300627995948309,-1,1,-1,1,1,-1,2619,13
"2816",53,56,0.355825453436025,-1,3,-1,1,1,-1,1565,12
"2817",53,57,0.49201030029658,-1,2,1,0,0,1,1925,13
"2818",53,58,0.489646284853739,1,1,-1,0,0,-1,1533,12
"2819",53,59,0.547323923932132,-1,2,1,0,1,-1,1505,11
"2820",53,60,0.530566683607977,-1,1,1,0,1,-1,1625,10
"2821",54,1,0.400217595882714,-1,3,-1,1,1,-1,2773,4
"2822",54,2,0.375766793483583,1,1,1,1,0,-1,2223,3
"2823",54,3,0.334883297564078,-1,2,-1,1,0,1,4609,4
"2824",54,4,0.353093801094951,-1,1,-1,1,0,1,4192,5
"2825",54,5,0.321157395776032,1,3,-1,0,1,1,2296,6
"2826",54,6,0.294258591663494,-1,2,1,0,1,-1,2039,5
"2827",54,7,0.269382036141722,-1,3,1,0,0,1,4752,6
"2828",54,8,0.265395612268755,1,2,1,1,1,1,1607,7
"2829",54,9,0.271453807601382,-1,1,-1,1,0,1,2045,8
"2830",54,10,0.240156819508703,1,2,-1,0,0,-1,1592,7
"2831",54,11,0.198301774371965,1,3,-1,0,1,1,2273,8
"2832",54,12,0.266329151904407,-1,1,-1,1,1,-1,1598,7
"2833",54,13,0.292896684083621,-1,3,-1,1,0,1,1586,8
"2834",54,14,0.259900080176866,1,1,1,1,1,1,1905,9
"2835",54,15,0.33938741824285,-1,2,1,0,1,-1,1737,8
"2836",54,16,0.426113560320518,-1,1,-1,1,0,1,1534,9
"2837",54,17,0.409995192097521,-1,3,-1,1,0,1,2009,10
"2838",54,18,0.524043837275718,1,2,-1,0,0,-1,1578,9
"2839",54,19,0.484437662045763,1,3,-1,0,1,1,1567,10
"2840",54,20,0.566181724014501,1,2,-1,0,1,1,1533,11
"2841",54,21,0.488736155637751,-1,1,-1,1,1,-1,1541,10
"2842",54,22,0.52660149261483,-1,2,1,0,0,1,3548,11
"2843",54,23,0.542324490838461,1,3,-1,0,0,-1,1601,10
"2844",54,24,0.512239359879996,-1,2,-1,1,1,-1,2022,9
"2845",54,25,0.481730539935896,-1,1,1,0,1,-1,1521,8
"2846",54,26,0.508750591191226,-1,3,1,0,0,1,3935,9
"2847",54,27,0.550014186017995,-1,1,1,0,1,-1,1522,8
"2848",54,28,0.556054410979908,1,3,-1,0,0,-1,1593,7
"2849",54,29,0.533405781617752,1,2,1,1,0,-1,2125,6
"2850",54,30,0.408815149017298,-1,3,1,0,1,-1,1950,5
"2851",54,31,0.354915844656691,-1,1,-1,1,1,-1,1987,4
"2852",54,32,0.361165337477009,1,2,-1,0,1,1,1520,5
"2853",54,33,0.325200658225084,-1,1,-1,1,0,1,1971,6
"2854",54,34,0.253545269682392,1,2,-1,0,0,-1,1579,5
"2855",54,35,0.273472267698555,-1,3,1,0,1,-1,1523,4
"2856",54,36,0.438113715830072,1,2,-1,0,0,-1,2062,3
"2857",54,37,0.499923767435147,-1,1,1,0,1,-1,2732,2
"2858",54,38,0.602441937707856,-1,3,1,0,1,-1,2080,1
"2859",54,39,0.769011195799487,1,1,1,1,0,-1,1527,0
"2860",54,40,0.808709043904665,1,3,1,1,0,-1,4060,-1
"2861",54,41,0.850967470948083,1,2,1,1,0,-1,1818,-2
"2862",54,42,0.826920600472461,1,3,-1,0,1,1,1542,-1
"2863",54,43,0.865706030105603,1,1,-1,0,0,-1,1696,-2
"2864",54,44,0.737146696435425,-1,3,1,0,1,-1,1617,-3
"2865",54,45,0.658583217533336,1,2,1,1,0,-1,1662,-4
"2866",54,46,0.763133304039517,1,1,1,1,1,1,1553,-3
"2867",54,47,0.801479263094224,1,2,1,1,1,1,1555,-2
"2868",54,48,0.850667769375027,1,1,1,1,1,1,1773,-1
"2869",54,49,0.884654610705274,1,3,-1,0,0,-1,1595,-2
"2870",54,50,0.757909696222044,-1,1,-1,1,0,1,1517,-1
"2871",54,51,0.677688820200617,-1,2,1,0,0,1,1558,0
"2872",54,52,0.619015179995309,-1,3,1,0,0,1,2502,1
"2873",54,53,0.547168496433918,-1,2,-1,1,1,-1,1617,0
"2874",54,54,0.445123723698915,1,3,1,1,1,1,1637,1
"2875",54,55,0.577096819628301,-1,1,1,0,1,-1,1663,0
"2876",54,56,0.614845394032842,1,3,-1,0,0,-1,2117,-1
"2877",54,57,0.606982433390682,-1,2,-1,1,1,-1,1862,-2
"2878",54,58,0.564236940494104,1,1,1,1,1,1,2561,-1
"2879",54,59,0.665085008887111,1,2,1,1,1,1,3196,0
"2880",54,60,0.64338928599115,-1,1,-1,1,1,-1,6185,-1
"2881",56,1,0.456115080602467,-1,3,1,0,1,-1,4403,3
"2882",56,2,0.430400596498379,-1,1,-1,1,1,-1,3552,2
"2883",56,3,0.463871812175717,-1,2,-1,1,0,1,2961,3
"2884",56,4,0.384474463742869,-1,1,1,0,0,1,1582,4
"2885",56,5,0.290472817490919,-1,3,1,0,0,1,2542,5
"2886",56,6,0.279155190906242,1,2,1,1,1,1,2205,6
"2887",56,7,0.361977229974461,1,3,-1,0,1,1,2244,7
"2888",56,8,0.436570628840929,1,2,1,1,1,1,2048,8
"2889",56,9,0.253646407011698,1,1,1,1,1,1,1668,9
"2890",56,10,0.177299837828214,-1,2,-1,1,1,-1,2310,8
"2891",56,11,0.285134451411507,1,3,-1,0,0,-1,2448,7
"2892",56,12,0.266192697357998,-1,1,-1,1,1,-1,1943,6
"2893",56,13,0.254137255104964,-1,3,-1,1,0,1,1767,7
"2894",56,14,0.245634332604607,-1,1,-1,1,0,1,1757,8
"2895",56,15,0.298357088094238,1,2,1,1,0,-1,2184,7
"2896",56,16,0.201171766716625,-1,1,-1,1,0,1,2157,8
"2897",56,17,0.310933596567308,1,3,-1,0,0,-1,1843,7
"2898",56,18,0.359831752279711,-1,2,1,0,1,-1,1615,6
"2899",56,19,0.35445751431852,1,3,-1,0,1,1,2819,7
"2900",56,20,0.473658075873962,-1,2,1,0,1,-1,2783,6
"2901",56,21,0.634014466974465,1,2,1,1,0,-1,2092,5
"2902",56,22,0.624189422728036,1,3,1,1,0,-1,2222,4
"2903",56,23,0.521402342757307,1,1,1,1,1,1,2009,5
"2904",56,24,0.531076073171443,-1,3,1,0,1,-1,1970,4
"2905",56,25,0.600968510738994,1,2,-1,0,0,-1,1652,3
"2906",56,26,0.481873246296046,-1,1,-1,1,1,-1,1747,2
"2907",56,27,0.370876188122279,1,2,1,1,0,-1,2064,1
"2908",56,28,0.453891001433937,-1,1,-1,1,1,-1,2046,0
"2909",56,29,0.455638761140656,1,3,-1,0,1,1,1823,1
"2910",56,30,0.419460460678368,1,1,1,1,1,1,1766,2
"2911",56,31,0.489360338942039,-1,2,1,0,1,-1,1927,1
"2912",56,32,0.357344101371337,-1,3,1,0,1,-1,1799,0
"2913",56,33,0.247716310650675,1,2,-1,0,1,1,2803,1
"2914",56,34,0.399159437950781,1,3,-1,0,1,1,2189,2
"2915",56,35,0.473711648388495,1,1,-1,0,1,1,1905,3
"2916",56,36,0.536593260840501,1,3,1,1,0,-1,2135,2
"2917",56,37,0.494871301387969,1,2,-1,0,0,-1,2118,1
"2918",56,38,0.546192154707993,1,1,-1,0,1,1,1641,2
"2919",56,39,0.63886123780223,-1,2,1,0,1,-1,1998,1
"2920",56,40,0.597861235599949,1,1,1,1,0,-1,2195,0
"2921",56,41,0.61344351309995,-1,1,-1,1,1,-1,2169,-1
"2922",56,42,0.626835943849756,-1,2,-1,1,1,-1,1674,-2
"2923",56,43,0.683136974808888,1,3,1,1,0,-1,2048,-3
"2924",56,44,0.81491311296934,1,2,1,1,1,1,2836,-2
"2925",56,45,0.835043919922033,1,1,1,1,1,1,2186,-1
