"","SubID","trial_num","pUP","stock_outcome","choice","outcome","rt","tally"
"1780",57,16,0.448260888769272,1,0,-1,639,-6
"1781",57,17,0.458200699320567,1,0,-1,961,-7
"1782",57,18,0.497583019932503,-1,1,-1,512,-8
"1783",57,19,0.44391915488215,-1,0,1,447,-7
"1784",57,20,0.334659467503338,1,0,-1,872,-8
"1785",57,21,0.462199617698851,-1,1,-1,736,-9
"1786",57,22,0.381722852582931,-1,0,1,654,-8
"1787",57,23,0.543763645074098,1,0,-1,721,-9
"1788",57,24,0.446385894368572,-1,1,-1,495,-10
"1789",57,25,0.426361327844238,1,0,-1,672,-11
"1790",57,26,0.63975665928686,1,1,1,710,-10
"1791",57,27,0.628505518808776,-1,1,-1,1446,-11
"1792",57,28,0.66506934448557,1,0,-1,624,-12
"1793",57,29,0.777277978901697,1,1,1,656,-11
"1794",57,30,0.789917025267236,1,0,-1,680,-12
"1795",57,31,0.802327377283986,1,1,1,424,-11
"1796",57,32,0.739104244129429,1,1,1,863,-10
"1797",57,33,0.736364362273708,1,0,-1,1017,-11
"1798",57,34,0.813117891644369,1,1,1,560,-10
"1799",57,35,0.870267450888598,1,1,1,583,-9
"1800",57,36,0.884178318380579,1,1,1,559,-8
"1801",58,1,0.5250710059423,1,1,1,1569,1
"1802",58,2,0.480626617344912,1,1,1,336,2
"1803",58,3,0.525247226731973,1,1,1,439,3
"1804",58,4,0.558646862809568,-1,1,-1,378,2
"1805",58,5,0.52624853179179,-1,0,1,313,3
"1806",58,6,0.380885747550929,-1,0,1,514,4
"1807",58,7,0.324029905199581,-1,0,1,547,5
"1808",58,8,0.314873892188761,-1,0,1,535,6
"1809",58,9,0.331411130600808,-1,0,1,542,7
"1810",58,10,0.255349965807972,-1,0,1,576,8
"1811",58,11,0.191383511700097,-1,0,1,568,9
"1812",58,12,0.25184069175413,1,0,-1,573,8
"1813",58,13,0.162308857888223,-1,1,-1,353,7
"1814",58,14,0.254003351850146,1,0,-1,488,6
"1815",58,15,0.276672282831573,1,1,1,615,7
"1816",58,16,0.327300319263378,1,1,1,523,8
"1817",58,17,0.272865704077866,1,1,1,393,9
"1818",58,18,0.247311325309873,-1,1,-1,375,8
"1819",58,19,0.296232743233991,-1,0,1,448,9
"1820",58,20,0.368873970880759,1,0,-1,439,8
"1821",58,21,0.461855451914217,1,1,1,443,9
"1822",58,22,0.596755541534238,-1,1,-1,316,8
"1823",58,23,0.666595133356857,1,0,-1,409,7
"1824",58,24,0.635051174725211,-1,1,-1,398,6
"1825",58,25,0.613480413917354,-1,1,-1,351,5
"1826",58,26,0.616514296072097,-1,0,1,311,6
"1827",58,27,0.628946013850931,1,0,-1,416,5
"1828",58,28,0.641516926818679,1,1,1,533,6
"1829",58,29,0.548299761054438,-1,1,-1,409,5
"1830",58,30,0.50655120323179,-1,0,1,247,6
"1831",58,31,0.467195017467256,1,0,-1,318,5
"1832",58,32,0.571269528888555,1,1,1,439,6
"1833",58,33,0.516164469670385,-1,1,-1,775,5
"1834",58,34,0.565943074153259,1,0,-1,472,4
"1835",58,35,0.656895951957204,1,1,1,408,5
"1836",58,36,0.694510284560395,-1,1,-1,392,4
"1837",59,1,0.412099196389318,-1,1,-1,3812,-1
"1838",59,2,0.445989830354088,1,1,1,1132,0
"1839",59,3,0.350229393901999,-1,1,-1,2297,-1
"1840",59,4,0.318113958130864,-1,1,-1,3857,-2
"1841",59,5,0.239921995590553,-1,1,-1,597,-3
"1842",59,6,0.21140594522532,-1,1,-1,660,-4
"1843",59,7,0.180249205454834,-1,0,1,413,-3
"1844",59,8,0.142121674781069,-1,0,1,1202,-2
"1845",59,9,0.347029870079791,-1,0,1,789,-1
"1846",59,10,0.286507684878631,-1,1,-1,4173,-2
"1847",59,11,0.360052019486424,-1,0,1,615,-1
"1848",59,12,0.308494949389759,-1,1,-1,2371,-2
"1849",59,13,0.273764277028264,1,0,-1,479,-3
"1850",59,14,0.352184588243212,-1,1,-1,361,-4
"1851",59,15,0.519161234115956,1,0,-1,338,-5
"1852",59,16,0.4254241519748,1,1,1,467,-4
"1853",59,17,0.392559744177301,-1,1,-1,423,-5
"1854",59,18,0.529231298096026,1,0,-1,1170,-6
"1855",59,19,0.552164479014241,1,1,1,392,-5
"1856",59,20,0.533560138157951,1,1,1,422,-4
"1857",59,21,0.526395512041849,1,1,1,393,-3
"1858",59,22,0.514211721932285,1,1,1,455,-2
"1859",59,23,0.492458943798935,1,1,1,324,-1
"1860",59,24,0.481066110997048,1,1,1,354,0
"1861",59,25,0.611325076945088,1,1,1,482,1
"1862",59,26,0.596737288655837,-1,1,-1,468,0
"1863",59,27,0.691642625237448,-1,1,-1,1372,-1
"1864",59,28,0.627466661433359,1,0,-1,267,-2
"1865",59,29,0.690946978636795,-1,1,-1,436,-3
"1866",59,30,0.747136170989556,1,0,-1,231,-4
"1867",59,31,0.781602524178335,1,1,1,352,-3
"1868",59,32,0.759487678647324,1,1,1,279,-2
"1869",59,33,0.740520322426917,1,1,1,330,-1
"1870",59,34,0.734486105131401,1,1,1,86,0
"1871",59,35,0.77996586422731,1,1,1,20,1
"1872",59,36,0.684056875733441,1,1,1,190,2
"1873",61,1,0.43493457236289,-1,1,-1,2026,-1
"1874",61,2,0.486646413444913,1,0,-1,1384,-2
"1875",61,3,0.502483060190738,1,1,1,1414,-1
"1876",61,4,0.455143372007868,1,1,1,715,0
"1877",61,5,0.415347009411282,1,1,1,989,1
"1878",61,6,0.46278361321232,NA,NA,NA,NA,NA
"1879",61,7,0.434743310644375,1,1,1,1705,2
"1880",61,8,0.460375932627136,1,0,-1,1312,1
"1881",61,9,0.588170005818062,1,1,1,985,2
"1882",61,10,0.533368787617976,-1,0,1,1067,3
"1883",61,11,0.509320076414979,-1,0,1,1341,4
"1884",61,12,0.500849519557442,-1,0,1,1143,5
"1885",61,13,0.649796142852889,-1,0,1,1579,6
"1886",61,14,0.66789121286969,1,1,1,1659,7
"1887",61,15,0.668141010383479,-1,1,-1,943,6
"1888",61,16,0.766442158679213,1,1,1,1544,7
"1889",61,17,0.847241327112489,1,1,1,1495,8
"1890",61,18,0.81279319008189,1,1,1,1385,9
"1891",61,19,0.776129905487558,1,0,-1,1377,8
"1892",61,20,0.767058161333702,1,1,1,284,9
"1893",61,21,0.820277986183081,1,1,1,1075,10
"1894",61,22,0.741578512531018,-1,1,-1,1429,9
"1895",61,23,0.621608267248455,1,0,-1,594,8
"1896",61,24,0.487914749903971,-1,0,1,800,9
"1897",61,25,0.459914723942866,-1,1,-1,1459,8
"1898",61,26,0.485884830735545,1,0,-1,674,7
"1899",61,27,0.459152530587972,1,1,1,1793,8
"1900",61,28,0.342035786292201,-1,1,-1,1333,7
"1901",61,29,0.395675999046395,-1,1,-1,1351,6
"1902",61,30,0.361466522499261,-1,0,1,1285,7
"1903",61,31,0.264993594265965,-1,0,1,589,8
"1904",61,32,0.288183990826636,-1,0,1,865,9
"1905",61,33,0.297636813969426,1,0,-1,832,8
"1906",61,34,0.438597698346181,-1,0,1,2915,9
"1907",61,35,0.462010629718641,-1,1,-1,3921,8
"1908",61,36,0.45263063983838,NA,NA,NA,NA,NA
"1909",62,1,0.550075601043476,1,0,-1,3090,-1
"1910",62,2,0.585807361625341,-1,1,-1,2762,-2
"1911",62,3,0.570191731725353,1,0,-1,886,-3
"1912",62,4,0.544619509432135,NA,NA,NA,NA,NA
"1913",62,5,0.573989594483629,-1,1,-1,1530,-4
"1914",62,6,0.709134550765263,1,1,1,1680,-3
"1915",62,7,0.691804243836921,1,0,-1,2655,-4
"1916",62,8,0.582303244470787,-1,1,-1,417,-5
"1917",62,9,0.633108613850891,1,0,-1,697,-6
"1918",62,10,0.654041626549644,1,1,1,3336,-5
"1919",62,11,0.540151367976574,-1,1,-1,455,-6
"1920",62,12,0.449292032861501,1,0,-1,1048,-7
"1921",62,13,0.366332557353115,1,0,-1,1183,-8
"1922",62,14,0.382842204721948,1,0,-1,625,-9
"1923",62,15,0.287353204868594,-1,0,1,312,-8
"1924",62,16,0.315148075728458,1,1,1,911,-7
"1925",62,17,0.284349925322756,-1,1,-1,2296,-8
"1926",62,18,0.321390522650319,1,0,-1,1574,-9
"1927",62,19,0.312932568512336,1,1,1,383,-8
"1928",62,20,0.314784918796015,1,0,-1,264,-9
"1929",62,21,0.29498670329469,-1,0,1,1671,-8
"1930",62,22,0.372926041228384,-1,1,-1,948,-9
"1931",62,23,0.405005350250311,-1,0,1,1220,-8
"1932",62,24,0.441741509877183,-1,0,1,992,-7
"1933",62,25,0.462517101454746,1,1,1,528,-6
"1934",62,26,0.557137299047896,-1,0,1,1280,-5
"1935",62,27,0.682954740618609,1,1,1,416,-4
"1936",62,28,0.736292663096799,-1,1,-1,384,-5
"1937",62,29,0.825672915407319,1,0,-1,1015,-6
"1938",62,30,0.851243283768573,1,0,-1,767,-7
"1939",62,31,0.658796516385205,1,1,1,312,-6
"1940",62,32,0.74178867574086,-1,0,1,416,-5
"1941",62,33,0.524060005568983,1,1,1,176,-4
"1942",62,34,0.435048129819653,-1,1,-1,1826,-5
"1943",62,35,0.448908437368493,-1,1,-1,1407,-6
"1944",62,36,0.449813998471424,1,0,-1,1240,-7
"1945",63,1,0.408844934217632,-1,1,-1,1139,-1
"1946",63,2,0.49235191665595,-1,0,1,843,0
"1947",63,3,0.512837560596791,1,0,-1,528,-1
"1948",63,4,0.41517096783075,-1,1,-1,211,-2
"1949",63,5,0.455619859355391,-1,0,1,97,-1
"1950",63,6,0.406536655589172,-1,0,1,14,0
"1951",63,7,0.479323531186108,-1,0,1,126,1
"1952",63,8,0.432213750630006,-1,0,1,113,2
"1953",63,9,0.356768801365433,-1,0,1,2187,3
"1954",63,10,0.2859542123659,-1,0,1,27,4
"1955",63,11,0.278483620959123,-1,0,1,57,5
"1956",63,12,0.273302316091043,-1,0,1,237,6
"1957",63,13,0.24926342760886,-1,0,1,206,7
"1958",63,14,0.248883349052814,-1,0,1,127,8
"1959",63,15,0.327835036979257,-1,0,1,46,9
"1960",63,16,0.339698159050684,-1,0,1,14,10
"1961",63,17,0.392423606506006,-1,0,1,329,11
"1962",63,18,0.326450340756812,-1,0,1,72,12
"1963",63,19,0.304818484043878,-1,0,1,147,13
"1964",63,20,0.324180182495162,-1,0,1,156,14
"1965",63,21,0.336626258540473,1,0,-1,142,13
"1966",63,22,0.454636106723929,1,0,-1,174,12
"1967",63,23,0.460006842349678,1,1,1,18,13
"1968",63,24,0.527561608312789,1,1,1,53,14
"1969",63,25,0.646777121774542,-1,1,-1,136,13
"1970",63,26,0.627427517786495,1,0,-1,17,12
"1971",63,27,0.695094960974778,-1,0,1,284,13
"1972",63,28,0.722115638114684,1,0,-1,154,12
"1973",63,29,0.666556080221174,1,0,-1,252,11
"1974",63,30,0.661184791487388,1,1,1,376,12
"1975",63,31,0.722425551445706,1,1,1,255,13
"1976",63,32,0.809241992973347,-1,1,-1,119,12
"1977",63,33,0.798800135731882,1,0,-1,97,11
"1978",63,34,0.817990811904898,1,0,-1,243,10
"1979",63,35,0.74339084476333,1,1,1,98,11
"1980",63,36,0.632227810710854,-1,1,-1,327,10
"1981",64,1,0.409153352971989,-1,1,-1,1751,-1
"1982",64,2,0.3214700000191,-1,0,1,642,0
"1983",64,3,0.375164811290491,-1,0,1,954,1
"1984",64,4,0.305389226404671,-1,0,1,1229,2
"1985",64,5,0.384876891408323,-1,0,1,2741,3
"1986",64,6,0.370511849441815,-1,0,1,2051,4
"1987",64,7,0.338868305854109,1,0,-1,941,3
"1988",64,8,0.307336626453118,1,1,1,737,4
"1989",64,9,0.247414033939296,1,1,1,792,5
"1990",64,10,0.206640330137818,1,1,1,1178,6
"1991",64,11,0.213409015521958,-1,1,-1,1109,5
"1992",64,12,0.252027753951607,-1,0,1,423,6
"1993",64,13,0.256461949791237,-1,0,1,741,7
"1994",64,14,0.404783752294036,-1,0,1,892,8
"1995",64,15,0.385917916117941,-1,0,1,1054,9
"1996",64,16,0.45311029267796,-1,0,1,2141,10
"1997",64,17,0.44654844403666,1,0,-1,1200,9
"1998",64,18,0.46711831185123,1,1,1,338,10
"1999",64,19,0.487411728702121,-1,1,-1,423,9
"2000",64,20,0.570460191494923,-1,0,1,340,10
"2001",64,21,0.528854159210915,1,0,-1,377,9
"2002",64,22,0.548759273717733,-1,1,-1,404,8
"2003",64,23,0.601201220435758,1,0,-1,547,7
"2004",64,24,0.590737532845688,1,1,1,1198,8
"2005",64,25,0.576187198610287,1,1,1,444,9
"2006",64,26,0.600386416096621,-1,1,-1,629,8
"2007",64,27,0.451669011907736,-1,0,1,571,9
"2008",64,28,0.557420626443005,-1,0,1,426,10
"2009",64,29,0.557077156733578,1,0,-1,611,9
"2010",64,30,0.643953640708292,1,1,1,416,10
"2011",64,31,0.656052211959884,-1,1,-1,526,9
"2012",64,32,0.802021301032105,1,0,-1,459,8
"2013",64,33,0.897248978436542,1,1,1,368,9
"2014",64,34,0.872892237489262,1,1,1,694,10
"2015",64,35,0.821283800221941,1,1,1,455,11
"2016",64,36,0.878097931066551,1,1,1,382,12
"2017",66,1,0.530885929241776,1,1,1,1298,1
"2018",66,2,0.455223090401202,-1,1,-1,1328,0
"2019",66,3,0.352766784002815,-1,0,1,593,1
"2020",66,4,0.507707226769909,-1,0,1,1340,2
"2021",66,5,0.541999721736903,1,0,-1,904,1
"2022",66,6,0.463275819836419,1,1,1,743,2
"2023",66,7,0.402414193676124,-1,1,-1,632,1
"2024",66,8,0.298185263754659,-1,0,1,676,2
"2025",66,9,0.392244889529753,1,1,1,644,3
"2026",66,10,0.390425572118982,-1,1,-1,715,2
"2027",66,11,0.339772851295606,1,0,-1,565,1
"2028",66,12,0.297861258553342,-1,1,-1,1001,0
"2029",66,13,0.187323355911831,-1,1,-1,879,-1
"2030",66,14,0.103654457058918,-1,1,-1,863,-2
"2031",66,15,0.240641083096755,1,0,-1,447,-3
"2032",66,16,0.190234252029523,-1,1,-1,410,-4
"2033",66,17,0.131531100038972,-1,0,1,653,-3
"2034",66,18,0.182054806944554,1,0,-1,886,-4
"2035",66,19,0.280324945918394,1,1,1,657,-3
"2036",66,20,0.491423406735575,-1,0,1,536,-2
"2037",66,21,0.55784921384701,-1,0,1,854,-1
"2038",66,22,0.661306270987699,-1,1,-1,725,-2
"2039",66,23,0.67685611384296,-1,1,-1,736,-3
"2040",66,24,0.737667353682838,1,0,-1,552,-4
"2041",66,25,0.749116054145285,-1,1,-1,1050,-5
"2042",66,26,0.839213679914093,1,1,1,2184,-4
"2043",66,27,0.775356512054489,1,1,1,3194,-3
"2044",66,28,0.766167641832942,1,1,1,2545,-2
"2045",66,29,0.789954928341101,-1,1,-1,2901,-3
"2046",66,30,0.754544743932551,1,0,-1,1166,-4
"2047",66,31,0.788422227706329,-1,1,-1,1227,-5
"2048",66,32,0.858809619479432,1,1,1,606,-4
"2049",66,33,0.776203558743016,1,1,1,2151,-3
"2050",66,34,0.846404617201385,1,1,1,933,-2
"2051",66,35,0.875060156133926,1,1,1,475,-1
"2052",66,36,0.801241621106011,1,1,1,858,0
"2053",67,1,0.434525779914111,1,1,1,3823,1
"2054",67,2,0.449262977157196,-1,1,-1,1713,0
"2055",67,3,0.465633034086752,-1,1,-1,753,-1
"2056",67,4,0.57260868712622,-1,0,1,848,0
"2057",67,5,0.53117857490793,1,0,-1,550,-1
"2058",67,6,0.632786233654194,-1,0,1,888,0
"2059",67,7,0.569127566623486,1,0,-1,344,-1
"2060",67,8,0.610521714885244,1,0,-1,409,-2
"2061",67,9,0.62937442085894,1,0,-1,783,-3
"2062",67,10,0.751153429646483,1,1,1,359,-2
"2063",67,11,0.65992053619901,1,1,1,408,-1
"2064",67,12,0.681077110730872,1,1,1,328,0
"2065",67,13,0.722022787451454,1,1,1,279,1
"2066",67,14,0.431810205621178,-1,1,-1,335,0
"2067",67,15,0.409877358504289,1,0,-1,361,-1
"2068",67,16,0.384008358249641,1,1,1,288,0
"2069",67,17,0.53140259145351,-1,1,-1,329,-1
"2070",67,18,0.637735710065782,1,1,1,1910,0
"2071",67,19,0.512603424274021,1,1,1,266,1
"2072",67,20,0.552215108646343,1,1,1,262,2
"2073",67,21,0.488347165457697,-1,1,-1,264,1
"2074",67,22,0.54189996194211,-1,1,-1,272,0
"2075",67,23,0.494217489354959,1,0,-1,256,-1
"2076",67,24,0.49718268569049,1,1,1,352,0
"2077",67,25,0.477981424482416,1,1,1,279,1
"2078",67,26,0.599462485974256,1,1,1,335,2
"2079",67,27,0.493275546940016,1,1,1,409,3
"2080",67,28,0.355689771358072,-1,1,-1,305,2
"2081",67,29,0.210559908508788,-1,0,1,615,3
"2082",67,30,0.17163085265134,-1,0,1,505,4
"2083",67,31,0.175510350749158,-1,0,1,321,5
"2084",67,32,0.186370279563339,-1,1,-1,343,4
"2085",67,33,0.30117444018731,-1,0,1,737,5
"2086",67,34,0.298433096502613,-1,0,1,392,6
"2087",67,35,0.263372482940087,-1,0,1,343,7
"2088",67,36,0.216413122604157,-1,0,1,232,8
"2089",68,1,0.547702331295107,1,0,-1,1236,-1
"2090",68,2,0.573984509234836,1,1,1,494,0
"2091",68,3,0.6520574842493,1,1,1,298,1
"2092",68,4,0.539013711113056,1,1,1,310,2
"2093",68,5,0.610720458885423,-1,1,-1,284,1
"2094",68,6,0.6403806325506,1,0,-1,432,0
"2095",68,7,0.641777407362388,-1,0,1,1206,1
"2096",68,8,0.700865597849767,1,0,-1,940,0
"2097",68,9,0.844701505527139,-1,0,1,286,1
"2098",68,10,0.843289244745918,1,1,1,344,2
"2099",68,11,0.829581537276532,1,0,-1,590,1
"2100",68,12,0.84959973568685,1,1,1,692,2
"2101",68,13,0.735095320860179,1,1,1,318,3
"2102",68,14,0.657849384752901,1,1,1,306,4
"2103",68,15,0.601847399969213,1,1,1,322,5
"2104",68,16,0.736037484111356,1,0,-1,301,4
"2105",68,17,0.783120166552474,1,0,-1,277,3
"2106",68,18,0.645003021250045,-1,1,-1,307,2
"2107",68,19,0.606522648629737,-1,1,-1,286,1
"2108",68,20,0.538113619293843,1,0,-1,281,0
"2109",68,21,0.495340139793843,-1,0,1,607,1
"2110",68,22,0.348756963094103,-1,1,-1,310,0
"2111",68,23,0.33369633073089,1,1,1,259,1
"2112",68,24,0.290429003677346,-1,1,-1,83,0
"2113",68,25,0.253649857743838,-1,1,-1,351,-1
"2114",68,26,0.305983551348427,-1,1,-1,277,-2
"2115",68,27,0.282008801653182,-1,0,1,259,-1
"2116",68,28,0.215146960589045,-1,1,-1,519,-2
"2117",68,29,0.204751640681633,1,1,1,383,-1
"2118",68,30,0.214185589879028,1,1,1,287,0
"2119",68,31,0.27886565574444,-1,1,-1,314,-1
"2120",68,32,0.253106795545309,-1,0,1,256,0
"2121",68,33,0.319563456924577,1,1,1,392,1
"2122",68,34,0.272959909082062,-1,0,1,323,2
"2123",68,35,0.189608338338821,1,1,1,315,3
"2124",68,36,0.154086113325404,-1,1,-1,639,2
"2125",69,1,0.485896267974749,-1,0,1,1400,1
"2126",69,2,0.370078611072045,-1,0,1,338,2
"2127",69,3,0.392601138313952,-1,0,1,336,3
"2128",69,4,0.337080944383065,1,0,-1,272,2
"2129",69,5,0.2769066905818,-1,1,-1,375,1
"2130",69,6,0.243396993141791,-1,1,-1,256,0
"2131",69,7,0.210563595194347,-1,0,1,344,1
"2132",69,8,0.295450300635465,-1,0,1,248,2
"2133",69,9,0.307211707150162,1,0,-1,335,1
"2134",69,10,0.359085627324176,-1,1,-1,80,0
"2135",69,11,0.351685628904152,-1,0,1,55,1
"2136",69,12,0.358230498901397,-1,0,1,338,2
"2137",69,13,0.472634390813634,-1,0,1,126,3
"2138",69,14,0.483038012866991,-1,1,-1,624,2
"2139",69,15,0.426439018626168,-1,0,1,383,3
"2140",69,16,0.40187690277791,-1,0,1,519,4
"2141",69,17,0.389304859236438,-1,0,1,360,5
"2142",69,18,0.415485061186256,-1,0,1,79,6
"2143",69,19,0.505471393636327,-1,0,1,519,7
"2144",69,20,0.687223248182603,-1,0,1,496,8
"2145",69,21,0.715146817325241,1,0,-1,464,7
"2146",69,22,0.811694247987855,1,1,1,372,8
"2147",69,23,0.711642656000978,1,1,1,225,9
"2148",69,24,0.644271474255307,1,1,1,378,10
"2149",69,25,0.681977693992288,1,1,1,597,11
"2150",69,26,0.699423163096201,1,1,1,407,12
"2151",69,27,0.698387118275307,1,1,1,984,13
"2152",69,28,0.651800254302322,1,1,1,48,14
"2153",69,29,0.727455753937803,-1,1,-1,416,13
"2154",69,30,0.634689743344731,1,1,1,359,14
"2155",69,31,0.675407213744464,1,1,1,88,15
"2156",69,32,0.678118458265094,1,1,1,360,16
"2157",69,33,0.611097401268114,1,1,1,392,17
"2158",69,34,0.501305552804143,-1,1,-1,608,16
"2159",69,35,0.502356370516891,-1,0,1,326,17
"2160",69,36,0.441713214388144,-1,0,1,448,18
"2161",70,1,0.482692481321752,-1,1,-1,1667,-1
"2162",70,2,0.469663146490102,1,0,-1,739,-2
"2163",70,3,0.299321442491113,-1,0,1,836,-1
"2164",70,4,0.269566965241362,-1,0,1,783,0
"2165",70,5,0.250510262574069,-1,0,1,781,1
"2166",70,6,0.273061278517987,-1,0,1,779,2
"2167",70,7,0.177423038060941,-1,0,1,935,3
"2168",70,8,0.262646327698157,1,0,-1,879,2
"2169",70,9,0.22648149732254,-1,1,-1,810,1
"2170",70,10,0.332299693895066,-1,0,1,605,2
"2171",70,11,0.378119523869941,-1,0,1,603,3
"2172",70,12,0.34032341491272,1,0,-1,679,2
"2173",70,13,0.402959498157636,-1,0,1,741,3
"2174",70,14,0.390315064603615,1,0,-1,589,2
"2175",70,15,0.393895794747238,1,0,-1,541,1
"2176",70,16,0.321697386941062,-1,1,-1,496,0
"2177",70,17,0.28699148481001,1,1,1,590,1
"2178",70,18,0.28409583295056,-1,1,-1,623,0
"2179",70,19,0.382576781614422,1,0,-1,684,-1
"2180",70,20,0.485773619630876,1,0,-1,650,-2
"2181",70,21,0.551614849259674,1,0,-1,517,-3
"2182",70,22,0.567149919608973,1,1,1,464,-2
"2183",70,23,0.70584376998358,-1,1,-1,621,-3
"2184",70,24,0.57486542221863,1,0,-1,434,-4
"2185",70,25,0.574778035200034,1,1,1,764,-3
"2186",70,26,0.587934685807355,1,1,1,660,-2
"2187",70,27,0.582127754826311,1,1,1,964,-1
"2188",70,28,0.666071989238245,1,1,1,599,0
"2189",70,29,0.747834599775523,1,1,1,620,1
"2190",70,30,0.745757034182259,1,1,1,618,2
"2191",70,31,0.719313655207149,1,1,1,629,3
"2192",70,32,0.74356349333656,1,1,1,584,4
"2193",70,33,0.742125299981287,1,1,1,566,5
"2194",70,34,0.667347474663094,1,1,1,554,6
"2195",70,35,0.676016279632816,-1,1,-1,587,5
"2196",70,36,0.766425557825949,1,0,-1,661,4
"2197",72,1,0.496530565666035,1,1,1,2124,1
"2198",72,2,0.579219982674981,-1,1,-1,1061,0
"2199",72,3,0.668573849805879,1,1,1,316,1
"2200",72,4,0.701495969079777,1,1,1,330,2
"2201",72,5,0.61396039070524,1,1,1,105,3
"2202",72,6,0.605826125274538,1,1,1,395,4
"2203",72,7,0.480628127393751,-1,1,-1,569,3
"2204",72,8,0.47740351134654,1,0,-1,250,2
"2205",72,9,0.413118710111863,-1,1,-1,325,1
"2206",72,10,0.64214595443014,-1,1,-1,218,0
"2207",72,11,0.707480329635037,-1,0,1,281,1
"2208",72,12,0.684206606716504,1,0,-1,310,0
"2209",72,13,0.707212205379824,1,0,-1,294,-1
"2210",72,14,0.58016865544323,-1,0,1,216,0
"2211",72,15,0.654846365300769,1,0,-1,294,-1
"2212",72,16,0.646760700310293,-1,0,1,10,0
"2213",72,17,0.618227051255891,-1,0,1,138,1
"2214",72,18,0.748882620297163,1,0,-1,279,0
"2215",72,19,0.762154069817022,1,1,1,167,1
"2216",72,20,0.718441014092791,-1,1,-1,61,0
"2217",72,21,0.667912332065765,1,1,1,244,1
"2218",72,22,0.587376727805288,1,1,1,294,2
"2219",72,23,0.487315399024589,1,1,1,302,3
"2220",72,24,0.392761364041702,-1,1,-1,281,2
"2221",72,25,0.384360551611128,-1,1,-1,154,1
"2222",72,26,0.258183832738615,-1,0,1,804,2
"2223",72,27,0.185732414503683,-1,0,1,163,3
"2224",72,28,0.127864871221904,-1,0,1,189,4
"2225",72,29,0.156211626480317,-1,0,1,232,5
"2226",72,30,0.25618600110966,1,0,-1,184,4
"2227",72,31,0.303150639774031,1,1,1,241,5
"2228",72,32,0.382837280749981,-1,1,-1,20,4
"2229",72,33,0.371772714348396,-1,1,-1,198,3
"2230",72,34,0.385616458585473,1,1,1,79,4
"2231",72,35,0.507902502210639,1,1,1,79,5
"2232",72,36,0.496142030475636,-1,1,-1,25,4
"2233",73,1,0.543080217763782,1,1,1,4118,1
"2234",73,2,0.518955214889916,1,1,1,614,2
"2235",73,3,0.544759325363963,1,1,1,400,3
"2236",73,4,0.53205990981359,-1,1,-1,535,2
"2237",73,5,0.718691428066346,-1,0,1,447,3
"2238",73,6,0.79386612084725,1,0,-1,503,2
"2239",73,7,0.846347159561057,1,1,1,352,3
"2240",73,8,0.759587159633327,-1,1,-1,345,2
"2241",73,9,0.699453135143104,-1,0,1,783,3
"2242",73,10,0.665915581178574,-1,1,-1,344,2
"2243",73,11,0.503868914766265,-1,0,1,503,3
"2244",73,12,0.509961070818337,1,0,-1,535,2
"2245",73,13,0.425732998499278,-1,1,-1,105,1
"2246",73,14,0.3398916139829,-1,0,1,319,2
"2247",73,15,0.361529696286976,-1,0,1,431,3
"2248",73,16,0.355284463995499,-1,0,1,417,4
"2249",73,17,0.366917465398884,-1,0,1,303,5
"2250",73,18,0.291563711227857,-1,0,1,568,6
"2251",73,19,0.158302719792191,-1,0,1,479,7
"2252",73,20,0.189450566061312,-1,0,1,295,8
"2253",73,21,0.293815935984896,-1,0,1,433,9
"2254",73,22,0.26058025465949,1,0,-1,408,8
"2255",73,23,0.292121745011102,-1,1,-1,463,7
"2256",73,24,0.369913262064068,1,0,-1,479,6
"2257",73,25,0.385598136690889,1,1,1,433,7
"2258",73,26,0.349549375002007,1,1,1,312,8
"2259",73,27,0.54975394693229,-1,1,-1,328,7
"2260",73,28,0.562647880985476,1,0,-1,392,6
"2261",73,29,0.457931534440989,1,1,1,414,7
"2262",73,30,0.420434846859859,-1,1,-1,464,6
"2263",73,31,0.463935762421529,-1,1,-1,1375,5
"2264",73,32,0.482156414202765,-1,0,1,248,6
"2265",73,33,0.522562845193015,-1,0,1,231,7
"2266",73,34,0.543456740099096,-1,0,1,345,8
"2267",73,35,0.506149810640807,-1,0,1,592,9
"2268",73,36,0.42201344190759,-1,0,1,280,10
"2269",74,1,0.447530633538611,-1,1,-1,773,-1
"2270",74,2,0.433465127046161,1,0,-1,1024,-2
"2271",74,3,0.469011945631332,-1,1,-1,434,-3
"2272",74,4,0.359220168800115,1,0,-1,398,-4
"2273",74,5,0.338122157837122,-1,0,1,307,-3
"2274",74,6,0.364141120538727,1,1,1,308,-2
"2275",74,7,0.367047420855405,-1,1,-1,412,-3
"2276",74,8,0.351641571779224,-1,0,1,316,-2
"2277",74,9,0.332013025985988,-1,0,1,334,-1
"2278",74,10,0.349084484211707,-1,0,1,702,0
"2279",74,11,0.341863289621538,-1,0,1,510,1
"2280",74,12,0.336890078687356,1,1,1,522,2
"2281",74,13,0.243275148986194,-1,0,1,317,3
"2282",74,14,0.336843210512273,-1,0,1,335,4
"2283",74,15,0.470241327098361,-1,1,-1,602,3
"2284",74,16,0.380939855415798,-1,1,-1,319,2
"2285",74,17,0.308871843113323,-1,0,1,301,3
"2286",74,18,0.35714031281973,1,0,-1,346,2
"2287",74,19,0.500666391437051,-1,0,1,1063,3
