,SubID,trial_num,pUP,stock_outcome,Advisor,AdvisorCorrect,choice,outcome,rt,tally
1168,21,28,0.546197929,-1,2,1,1,1,880,8
1169,21,29,0.509549073,1,1,1,1,1,703,9
1170,21,30,0.495813181,1,2,0,0,1,922,10
1171,21,31,0.45123705,-1,3,0,0,1,820,11
1172,21,32,0.212507244,-1,1,0,1,-1,558,10
1173,21,33,0.157623637,-1,3,0,0,1,972,11
1174,21,34,0.150858658,-1,1,0,1,-1,697,10
1175,21,35,0.216344728,-1,2,1,1,1,779,11
1176,21,36,0.277673049,-1,1,1,1,1,844,12
1177,21,37,0.237117649,-1,3,0,1,-1,975,11
1178,21,38,0.175349158,-1,2,0,1,-1,1027,10
1179,21,39,0.126473659,-1,3,1,0,-1,1054,9
1180,21,40,0.162819782,-1,2,1,1,1,748,10
1181,21,41,0.128965088,-1,2,0,1,-1,945,9
1182,21,42,0.111916012,-1,3,0,0,1,759,10
1183,21,43,0.162841195,1,1,1,1,1,688,11
1184,21,44,0.230813878,1,3,0,0,1,834,12
1185,21,45,0.382490004,1,2,1,1,1,992,13
1186,21,46,0.333406099,-1,1,1,1,1,771,14
1187,21,47,0.254250484,-1,2,0,1,-1,1259,13
1188,21,48,0.267624081,-1,1,1,1,1,745,14
1189,21,49,0.303778397,-1,3,0,0,1,799,15
1190,21,50,0.369444489,1,1,0,1,-1,801,14
1191,21,51,0.378107639,-1,2,1,1,1,936,15
1192,21,52,0.390603025,1,3,1,0,-1,626,14
1193,21,53,0.384959383,-1,2,0,1,-1,736,13
1194,21,54,0.480694704,-1,3,0,1,-1,936,12
1195,21,55,0.472476216,-1,1,1,1,1,699,13
1196,21,56,0.545331141,1,3,0,0,1,1156,14
1197,21,57,0.568896081,-1,2,1,1,1,523,15
1198,21,58,0.571683523,-1,1,1,1,1,681,16
1199,21,59,0.638555233,-1,2,0,1,-1,633,15
1200,21,60,0.598352507,1,1,0,1,-1,777,14
1201,22,1,0.577093909,-1,1,1,1,1,1423,1
1202,22,2,0.533055005,1,2,0,1,-1,1049,0
1203,22,3,0.451782906,-1,3,1,0,-1,1185,-1
1204,22,4,0.453460159,-1,2,1,1,1,929,0
1205,22,5,0.440377447,-1,1,0,1,-1,706,-1
1206,22,6,0.446814359,-1,3,0,1,-1,1000,-2
1207,22,7,0.3658923,-1,1,1,1,1,1179,-1
1208,22,8,0.441439443,-1,3,0,0,1,1187,0
1209,22,9,0.519567796,1,2,1,1,1,1302,1
1210,22,10,0.458138227,-1,3,0,0,1,986,2
1211,22,11,0.523033635,1,1,1,0,-1,1867,1
1212,22,12,0.573532225,1,2,1,1,1,838,2
1213,22,13,0.723376756,1,1,1,1,1,892,3
1214,22,14,0.601792274,-1,2,1,1,1,774,4
1215,22,15,0.551936906,1,3,0,1,-1,899,3
1216,22,16,0.572200992,-1,2,0,1,-1,960,2
1217,22,17,0.638973544,-1,1,1,1,1,609,3
1218,22,18,0.502388695,-1,3,0,0,1,1622,4
1219,22,19,0.5300186,1,1,1,1,1,774,5
1220,22,20,0.459654296,-1,3,1,0,-1,1190,4
1221,22,21,0.382007959,-1,2,1,1,1,679,5
1222,22,22,0.324089796,-1,3,1,1,1,2325,6
1223,22,23,0.249708527,-1,1,1,1,1,703,7
1224,22,24,0.128536324,-1,3,0,1,-1,966,6
1225,22,25,0.177308467,-1,2,0,1,-1,824,5
1226,22,26,0.301578534,-1,1,1,1,1,922,6
1227,22,27,0.236937468,-1,2,1,1,1,770,7
1228,22,28,0.305033184,1,1,1,1,1,554,8
1229,22,29,0.275749214,-1,3,1,0,-1,1270,7
1230,22,30,0.303464016,1,1,0,1,-1,690,6
1231,22,31,0.325829564,-1,2,1,1,1,901,7
1232,22,32,0.351026177,-1,3,0,0,1,1397,8
1233,22,33,0.265451595,-1,2,0,1,-1,628,7
1234,22,34,0.234392662,-1,3,0,1,-1,419,6
1235,22,35,0.32700811,1,1,1,1,1,687,7
1236,22,36,0.34450891,1,3,0,0,1,888,8
1237,22,37,0.289981045,-1,2,0,1,-1,767,7
1238,22,38,0.300976705,-1,1,1,1,1,711,8
1239,22,39,0.405338381,-1,2,0,1,-1,640,7
1240,22,40,0.480037575,-1,1,0,1,-1,904,6
1241,22,41,0.49325573,-1,3,0,0,1,1102,7
1242,22,42,0.522073511,-1,1,1,0,-1,851,6
1243,22,43,0.55156346,-1,2,0,1,-1,698,5
1244,22,44,0.463202452,1,1,1,1,1,647,6
1245,22,45,0.436161417,1,3,0,0,1,848,7
1246,22,46,0.535546786,1,2,1,0,-1,941,6
1247,22,47,0.413523371,-1,3,1,1,1,612,7
1248,22,48,0.388432757,1,2,1,1,1,991,8
1249,22,49,0.390969015,-1,1,0,1,-1,585,7
1250,22,50,0.453011668,-1,2,1,0,-1,1177,6
1251,22,51,0.439941999,-1,3,0,0,1,1108,7
1252,22,52,0.509314888,-1,1,1,1,1,1793,8
1253,22,53,0.564236451,-1,3,0,0,1,1154,9
1254,22,54,0.515884138,1,1,1,1,1,634,10
1255,22,55,0.600355733,1,2,0,1,-1,1252,9
1256,22,56,0.759842162,1,1,0,1,-1,685,8
1257,22,57,0.823812402,1,3,0,0,1,794,9
1258,22,58,0.881015055,1,2,0,1,-1,848,8
1259,22,59,0.818738736,1,3,0,1,-1,615,7
1260,22,60,0.842392588,-1,2,0,1,-1,916,6
1261,23,1,0.466445758,1,3,1,0,-1,2553,7
1262,23,2,0.514898062,1,1,1,1,1,1724,8
1263,23,3,0.523657053,1,2,0,1,-1,3444,7
1264,23,4,0.694878072,1,1,1,1,1,1100,8
1265,23,5,0.760434647,1,3,0,0,1,1375,9
1266,23,6,0.735214574,-1,2,0,1,-1,3743,8
1267,23,7,0.760353604,1,3,0,0,1,1125,9
1268,23,8,0.779949028,1,2,1,0,-1,1252,8
1269,23,9,0.735136825,1,1,0,1,-1,1102,7
1270,23,10,0.804510517,1,2,1,1,1,1334,8
1271,23,11,0.750843865,1,3,0,1,-1,724,7
1272,23,12,0.811441924,1,1,1,1,1,1056,8
1273,23,13,0.807312944,1,3,0,0,1,1859,9
1274,23,14,0.846970559,1,1,0,1,-1,1365,8
1275,23,15,0.846499429,1,2,0,0,1,1328,9
1276,23,16,0.848630055,1,1,0,0,1,1180,10
1277,23,17,0.875844416,1,3,0,1,-1,1100,9
1278,23,18,0.864260477,1,2,1,0,-1,590,8
1279,23,19,0.75252204,-1,3,1,1,1,1522,9
1280,23,20,0.709602848,-1,2,0,1,-1,1343,8
1281,23,21,0.671863666,1,2,1,1,1,381,9
1282,23,22,0.671836983,1,3,0,0,1,1263,10
1283,23,23,0.68748867,1,1,0,0,1,852,11
1284,23,24,0.62319605,1,3,0,1,-1,1115,10
1285,23,25,0.505643123,-1,2,1,0,-1,695,9
1286,23,26,0.50586705,-1,1,1,0,-1,619,8
1287,23,27,0.658014724,-1,2,0,1,-1,587,7
1288,23,28,0.623385726,1,1,1,0,-1,619,6
1289,23,29,0.583775659,1,3,0,0,1,1226,7
1290,23,30,0.563368177,-1,1,1,1,1,903,8
1291,23,31,0.437569122,1,2,0,0,1,811,9
1292,23,32,0.455616539,1,3,0,0,1,724,10
1293,23,33,0.42468533,-1,2,1,0,-1,1054,9
1294,23,34,0.488618722,-1,3,1,0,-1,843,8
1295,23,35,0.438114816,1,1,1,1,1,306,9
1296,23,36,0.388275182,1,3,1,0,-1,1519,8
1297,23,37,0.432916287,-1,2,0,1,-1,573,7
1298,23,38,0.488352316,1,1,1,0,-1,418,6
1299,23,39,0.381595357,-1,2,1,0,-1,394,5
1300,23,40,0.353360863,-1,1,0,0,1,323,6
1301,23,41,0.306427853,-1,1,1,1,1,525,7
1302,23,42,0.37082543,1,2,0,1,-1,1584,6
1303,23,43,0.403920954,-1,3,0,0,1,720,7
1304,23,44,0.468478782,1,2,0,0,1,1260,8
1305,23,45,0.53015972,-1,1,1,1,1,648,9
1306,23,46,0.588350851,1,3,0,0,1,10,10
1307,23,47,0.551556771,1,1,1,1,1,475,11
1308,23,48,0.590030709,-1,3,0,0,1,524,12
1309,23,49,0.561815023,1,2,1,0,-1,1225,11
1310,23,50,0.50716088,-1,3,0,0,1,296,12
1311,23,51,0.388286299,1,1,1,1,1,958,13
1312,23,52,0.292067944,-1,2,1,0,-1,2576,12
1313,23,53,0.197048225,-1,1,1,1,1,487,13
1314,23,54,0.135256479,-1,2,1,0,-1,885,12
1315,23,55,0.142257735,-1,3,0,0,1,17,13
1316,23,56,0.183837029,-1,2,0,1,-1,619,12
1317,23,57,0.152680934,-1,1,1,1,1,565,13
1318,23,58,0.155403477,-1,3,0,1,-1,1104,12
1319,23,59,0.115352534,1,1,1,1,1,1004,13
1320,23,60,0.110658403,1,3,1,1,1,789,14
1321,24,1,0.406288331,-1,1,0,1,-1,1677,1
1322,24,2,0.368523431,1,2,0,0,1,1396,2
1323,24,3,0.415594206,-1,3,0,0,1,775,3
1324,24,4,0.317245983,-1,2,0,0,1,1230,4
1325,24,5,0.257395874,1,1,1,1,1,791,5
1326,24,6,0.320653581,-1,3,1,0,-1,822,4
1327,24,7,0.394777405,-1,1,1,1,1,1047,5
1328,24,8,0.413949,1,3,0,0,1,902,6
1329,24,9,0.405647176,-1,2,0,1,-1,1574,5
1330,24,10,0.51744888,-1,3,0,0,1,1271,6
1331,24,11,0.548301235,1,1,0,1,-1,1069,5
1332,24,12,0.509835338,-1,2,1,1,1,918,6
1333,24,13,0.460084823,-1,1,1,1,1,806,7
1334,24,14,0.342731024,-1,2,1,1,1,809,8
1335,24,15,0.335619684,-1,3,0,0,1,643,9
1336,24,16,0.439888668,1,2,1,1,1,630,10
1337,24,17,0.385073676,-1,1,1,1,1,694,11
1338,24,18,0.329809301,-1,3,0,0,1,606,12
1339,24,19,0.265435244,-1,1,1,1,1,605,13
1340,24,20,0.204732143,1,3,0,0,1,712,14
1341,24,21,0.23188889,-1,3,1,0,-1,776,13
1342,24,22,0.276714772,-1,1,1,1,1,572,14
1343,24,23,0.247663649,-1,2,1,1,1,629,15
1344,24,24,0.2209478,1,1,1,1,1,591,16
1345,24,25,0.180204424,1,3,0,0,1,726,17
1346,24,26,0.359336924,-1,2,1,1,1,631,18
1347,24,27,0.344766733,1,3,0,0,1,556,19
1348,24,28,0.236405266,-1,2,1,1,1,648,20
1349,24,29,0.244070952,-1,1,0,1,-1,630,19
1350,24,30,0.37325223,-1,2,0,1,-1,694,18
1351,24,31,0.55077688,1,3,0,0,1,615,19
1352,24,32,0.560887464,-1,1,1,1,1,784,20
1353,24,33,0.552982229,1,3,0,0,1,790,21
1354,24,34,0.531371972,-1,1,1,1,1,686,22
1355,24,35,0.593208975,1,2,1,1,1,558,23
1356,24,36,0.681680785,-1,1,0,1,-1,677,22
1357,24,37,0.682836312,1,3,0,0,1,615,23
1358,24,38,0.623217941,-1,2,1,1,1,533,24
1359,24,39,0.519716549,1,3,0,0,1,695,25
1360,24,40,0.584188255,1,2,1,1,1,863,26
1361,24,41,0.621676857,1,2,0,1,-1,614,25
1362,24,42,0.697036607,1,3,1,0,-1,734,24
1363,24,43,0.639701123,1,1,1,1,1,647,25
1364,24,44,0.701121605,1,3,1,0,-1,741,24
1365,24,45,0.703414722,1,2,0,1,-1,670,23
1366,24,46,0.745572265,-1,1,0,1,-1,638,22
1367,24,47,0.791390224,1,2,0,0,1,1175,23
1368,24,48,0.827943987,1,1,1,0,-1,894,22
1369,24,49,0.892993366,1,3,1,1,1,1575,23
1370,24,50,0.767595129,1,1,1,1,1,1694,24
1371,24,51,0.889909679,1,2,0,0,1,647,25
1372,24,52,0.888123815,1,3,0,0,1,1878,26
1373,24,53,0.776459355,1,2,0,0,1,1448,27
1374,24,54,0.831143629,1,3,0,0,1,1293,28
1375,24,55,0.818072818,1,1,1,1,1,1112,29
1376,24,56,0.87736145,1,3,0,0,1,1216,30
1377,24,57,0.833387655,1,2,0,1,-1,1702,29
1378,24,58,0.82524551,1,1,1,1,1,1446,30
1379,24,59,0.697362763,1,2,1,0,-1,1199,29
1380,24,60,0.662309506,1,1,1,1,1,750,30
1381,25,1,0.474148666,1,2,1,0,-1,1766,9
1382,25,2,0.575349481,-1,3,0,0,1,901,10
1383,25,3,0.623938906,1,1,1,1,1,702,11
1384,25,4,0.5713014,1,3,0,0,1,845,12
1385,25,5,0.537643825,-1,2,0,1,-1,879,11
1386,25,6,0.411239998,1,1,0,1,-1,753,10
1387,25,7,0.357847182,-1,2,0,1,-1,967,9
1388,25,8,0.38710604,-1,1,1,0,-1,536,8
1389,25,9,0.344071371,-1,3,0,0,1,1047,9
1390,25,10,0.279755759,-1,1,1,1,1,518,10
1391,25,11,0.335073001,-1,2,1,1,1,792,11
1392,25,12,0.222930759,1,3,1,0,-1,736,10
1393,25,13,0.20513601,-1,2,0,1,-1,777,9
1394,25,14,0.158214428,1,3,0,1,-1,494,8
1395,25,15,0.106874176,-1,1,1,1,1,728,9
1396,25,16,0.133307633,-1,3,0,0,1,752,10
1397,25,17,0.103260029,-1,2,1,1,1,774,11
1398,25,18,0.119530755,-1,1,0,1,-1,528,10
1399,25,19,0.256656285,-1,2,0,0,1,1018,11
1400,25,20,0.27579635,-1,1,1,1,1,807,12
1401,25,21,0.204607149,-1,1,1,1,1,624,13
1402,25,22,0.173151964,-1,2,1,0,-1,841,12
1403,25,23,0.157251427,1,3,1,0,-1,719,11
1404,25,24,0.130205605,-1,2,1,1,1,761,12
1405,25,25,0.346113178,-1,1,1,1,1,735,13
1406,25,26,0.541292518,-1,3,1,0,-1,575,12
1407,25,27,0.598823014,1,1,0,1,-1,639,11
1408,25,28,0.505801867,-1,3,0,0,1,760,12
1409,25,29,0.458104442,1,2,1,1,1,1152,13
1410,25,30,0.467090727,-1,3,0,0,1,1624,14
1411,25,31,0.478582607,-1,1,0,1,-1,770,13
1412,25,32,0.567321531,1,2,1,1,1,598,14
1413,25,33,0.542928822,-1,1,1,1,1,624,15
1414,25,34,0.505317085,-1,2,0,0,1,927,16
1415,25,35,0.365958044,-1,3,0,0,1,728,17
1416,25,36,0.421023602,-1,2,0,0,1,743,18
1417,25,37,0.397392948,-1,1,1,1,1,616,19
1418,25,38,0.455421737,1,3,1,1,1,567,20
1419,25,39,0.642470672,1,1,0,1,-1,607,19
1420,25,40,0.742341417,1,3,0,0,1,680,20
1421,25,41,0.79456321,1,3,0,0,1,567,21
1422,25,42,0.775203568,-1,1,1,1,1,608,22
1423,25,43,0.79660917,1,2,1,1,1,671,23
1424,25,44,0.740233275,1,1,1,1,1,600,24
1425,25,45,0.755369205,1,3,0,0,1,640,25
1426,25,46,0.843554962,1,2,0,0,1,743,26
1427,25,47,0.840654371,1,3,0,1,-1,825,25
1428,25,48,0.885860648,1,2,0,1,-1,774,24
1429,25,49,0.841681014,1,1,1,1,1,625,25
1430,25,50,0.896134043,1,2,0,0,1,624,26
1431,25,51,0.878630763,1,3,0,0,1,656,27
1432,25,52,0.659330943,1,1,1,1,1,686,28
1433,25,53,0.617707345,1,3,0,1,-1,537,27
1434,25,54,0.554407604,1,1,1,0,-1,479,26
1435,25,55,0.381937608,-1,2,1,0,-1,665,25
1436,25,56,0.335943846,-1,1,1,1,1,503,26
1437,25,57,0.321223431,-1,3,0,0,1,807,27
1438,25,58,0.339679828,-1,2,0,1,-1,872,26
1439,25,59,0.190777852,1,3,1,0,-1,559,25
1440,25,60,0.246903134,-1,2,1,1,1,737,26
1441,26,1,0.512875686,1,3,0,0,1,2891,0
1442,26,2,0.477734236,1,1,0,1,-1,1233,-1
1443,26,3,0.500457774,1,2,1,1,1,1710,0
1444,26,4,0.529711612,-1,1,0,1,-1,1259,-1
1445,26,5,0.446218343,-1,3,0,0,1,1112,0
1446,26,6,0.466307914,-1,2,0,0,1,1846,1
1447,26,7,0.486089402,1,3,0,0,1,1075,2
1448,26,8,0.442001874,-1,2,0,1,-1,1144,1
1449,26,9,0.428064522,1,1,1,1,1,928,2
1450,26,10,0.372882987,-1,2,1,0,-1,2156,1
1451,26,11,0.305082543,-1,3,0,0,1,1043,2
1452,26,12,0.328567842,-1,1,1,1,1,725,3
1453,26,13,0.453968226,1,3,1,0,-1,1035,2
1454,26,14,0.290893773,-1,1,1,1,1,733,3
1455,26,15,0.291994135,1,2,0,0,1,1180,4
1456,26,16,0.194995159,-1,1,1,1,1,1271,5
1457,26,17,0.120440504,-1,3,0,0,1,1099,6
1458,26,18,0.246475889,-1,2,0,1,-1,995,5
1459,26,19,0.265377227,1,3,0,0,1,967,6
1460,26,20,0.242399846,1,2,0,1,-1,1493,5
1461,26,21,0.146512585,-1,1,1,1,1,688,6
1462,26,22,0.242013147,-1,2,1,0,-1,2304,5
1463,26,23,0.314325986,-1,3,0,0,1,1332,6
1464,26,24,0.322129201,-1,2,0,1,-1,2098,5
1465,26,25,0.22912759,-1,1,1,1,1,1047,6
1466,26,26,0.256494515,-1,3,1,0,-1,1392,5
1467,26,27,0.120861983,-1,1,1,1,1,3270,6
1468,26,28,0.132375669,-1,3,1,0,-1,4262,5
1469,26,29,0.151987511,-1,2,0,0,1,1596,6
1470,26,30,0.127990914,1,3,0,0,1,1209,7
1471,26,31,0.110389509,NaN,1,NaN,NaN,NaN,NaN,7
1472,26,32,0.108061713,-1,2,1,0,-1,1804,6
1473,26,33,0.158480425,-1,1,1,1,1,1053,7
1474,26,34,0.218136321,1,2,1,0,-1,1427,6
1475,26,35,0.274879591,-1,3,0,0,1,3139,7
1476,26,36,0.3200486,1,2,0,0,1,1449,8
1477,26,37,0.413679376,1,1,1,1,1,1615,9
1478,26,38,0.487757449,-1,3,0,0,1,1361,10
1479,26,39,0.594092626,1,1,1,1,1,1270,11
1480,26,40,0.586863969,-1,3,0,0,1,1070,12
1481,26,41,0.691122221,1,2,1,1,1,1055,13
1482,26,42,0.834867338,1,3,0,0,1,866,14
1483,26,43,0.801866541,-1,1,0,1,-1,1166,13
1484,26,44,0.887361012,1,3,1,0,-1,893,12
1485,26,45,0.781020494,1,2,0,1,-1,1214,11
1486,26,46,0.808541314,-1,1,1,1,1,1273,12
1487,26,47,0.73372104,1,2,1,0,-1,1129,11
1488,26,48,0.770637349,1,1,0,1,-1,2653,10
1489,26,49,0.67999845,NaN,3,NaN,NaN,NaN,NaN,10
1490,26,50,0.749234254,-1,1,1,1,1,1297,11
1491,26,51,0.802561735,1,2,1,0,-1,922,10
1492,26,52,0.864162174,1,3,0,0,1,860,11
1493,26,53,0.751116934,1,2,1,0,-1,1238,10
1494,26,54,0.764354145,1,3,0,0,1,3825,11
1495,26,55,0.721506891,1,1,1,1,1,1685,12
1496,26,56,0.641904462,-1,3,1,0,-1,766,11
1497,26,57,0.638768951,1,2,0,1,-1,1238,10
1498,26,58,0.640283909,1,1,1,1,1,765,11
1499,26,59,0.660943441,1,2,1,1,1,996,12
1500,26,60,0.564140023,1,1,0,1,-1,786,11
1501,27,1,0.405726225,-1,2,1,0,-1,4622,-17
1502,27,2,0.481009251,-1,3,0,0,1,1492,-16
1503,27,3,0.430619738,-1,1,1,1,1,1292,-15
1504,27,4,0.328351435,-1,3,1,0,-1,1825,-16
1505,27,5,0.379092342,1,2,1,0,-1,2865,-17
1506,27,6,0.321645549,1,1,0,1,-1,2282,-18
1507,27,7,0.255178961,-1,2,1,1,1,2390,-17
1508,27,8,0.273091233,-1,1,1,1,1,2125,-16
1509,27,9,0.447650346,-1,3,0,1,-1,1592,-17
1510,27,10,0.404312929,-1,1,1,0,-1,1762,-18
1511,27,11,0.472186638,1,2,0,1,-1,2449,-19
1512,27,12,0.5224836,-1,3,1,1,1,1567,-18
1513,27,13,0.381409777,1,2,1,0,-1,1959,-19
1514,27,14,0.51541017,-1,3,0,0,1,2036,-18
1515,27,15,0.527657863,1,1,1,1,1,1371,-17
1516,27,16,0.552371738,1,3,1,1,1,2037,-16
1517,27,17,0.4911133,1,2,0,0,1,2061,-15
1518,27,18,0.523422426,-1,1,1,1,1,838,-14
1519,27,19,0.578257616,1,2,1,1,1,2017,-13
1520,27,20,0.68136404,1,1,1,0,-1,2794,-14
1521,27,21,0.742002036,1,3,0,1,-1,3082,-15
1522,27,22,0.760545328,1,1,1,1,1,1196,-14
1523,27,23,0.74509977,1,2,1,0,-1,2681,-15
1524,27,24,0.661259137,1,1,0,1,-1,999,-16
1525,27,25,0.70399409,1,3,0,0,1,1106,-15
1526,27,26,0.651903895,1,2,1,1,1,2721,-14
1527,27,27,0.576431847,1,3,0,0,1,1632,-13
1528,27,28,0.58211289,1,2,0,0,1,3458,-12
1529,27,29,0.535574154,1,1,1,1,1,743,-11
1530,27,30,0.598627579,1,2,1,0,-1,2294,-12
1531,27,31,0.600343548,1,3,0,0,1,502,-11
1532,27,32,0.645714443,1,1,1,1,1,1504,-10
1533,27,33,0.607109585,-1,3,0,0,1,1396,-9
1534,27,34,0.694447283,1,1,1,1,1,1218,-8
1535,27,35,0.757666521,1,2,1,1,1,1670,-7
1536,27,36,0.751199259,1,1,1,1,1,933,-6
1537,27,37,0.768041185,1,3,1,0,-1,612,-7
1538,27,38,0.6563692,1,2,0,0,1,2886,-6
1539,27,39,0.635725955,-1,3,0,0,1,870,-5
1540,27,40,0.701253251,1,2,0,1,-1,2048,-6
1541,27,41,0.704046305,1,1,1,1,1,2123,-5
1542,27,42,0.614944756,1,2,0,1,-1,2034,-6
1543,27,43,0.51583428,-1,3,0,0,1,832,-5
1544,27,44,0.508096118,-1,2,0,1,-1,2714,-6
1545,27,45,0.556518413,-1,1,0,1,-1,2116,-7
1546,27,46,0.4523198,1,3,0,0,1,790,-6
1547,27,47,0.40232293,1,1,0,1,-1,1309,-7
1548,27,48,0.472534539,1,3,0,0,1,1595,-6
1549,27,49,0.336447181,-1,2,0,1,-1,631,-7
1550,27,50,0.203171423,-1,3,0,0,1,1939,-6
1551,27,51,0.255642761,-1,1,1,1,1,626,-5
1552,27,52,0.15539745,-1,2,0,1,-1,2315,-6
1553,27,53,0.147203556,-1,1,1,1,1,1391,-5
1554,27,54,0.17517404,-1,2,1,0,-1,1105,-6
1555,27,55,0.347312451,1,3,1,0,-1,856,-7
1556,27,56,0.459044758,-1,2,0,1,-1,1572,-8
1557,27,57,0.471404413,-1,1,0,1,-1,1451,-9
1558,27,58,0.410438089,1,3,0,1,-1,1343,-10
1559,27,59,0.46807883,-1,1,1,0,-1,835,-11
1560,27,60,0.461554471,1,3,0,1,-1,2410,-12
1561,28,1,0.593297752,NaN,3,NaN,NaN,NaN,NaN,1
1562,28,2,0.613529309,-1,1,1,1,1,3017,2
1563,28,3,0.47126469,1,2,0,0,1,1220,3
1564,28,4,0.403862589,1,1,1,0,-1,1937,2
1565,28,5,0.418039294,-1,3,0,1,-1,1015,1
1566,28,6,0.404772987,1,2,0,1,-1,2473,0
1567,28,7,0.413064132,-1,3,0,1,-1,1843,-1
1568,28,8,0.39436348,1,2,0,0,1,1533,0
1569,28,9,0.517323336,-1,1,1,0,-1,1092,-1
1570,28,10,0.468076518,1,2,1,1,1,1236,0
1571,28,11,0.488693273,-1,3,0,0,1,1579,1
1572,28,12,0.589296845,-1,1,1,1,1,1984,2
1573,28,13,0.486095532,1,3,0,0,1,907,3
1574,28,14,0.466296706,-1,1,1,0,-1,288,2
1575,28,15,0.465702545,-1,2,1,1,1,358,3
1576,28,16,0.4552217,1,1,1,1,1,349,4
1577,28,17,0.354884314,1,3,0,1,-1,668,3
1578,28,18,0.416983366,-1,2,1,1,1,163,4
1579,28,19,0.336572965,1,3,1,0,-1,354,3
1580,28,20,0.293849572,1,2,1,1,1,576,4
1581,28,21,0.276133544,-1,2,1,1,1,736,5
1582,28,22,0.308442973,1,3,0,1,-1,2359,4
1583,28,23,0.255996417,-1,1,1,0,-1,2720,3
1584,28,24,0.370245451,-1,3,0,1,-1,1845,2
1585,28,25,0.38703098,-1,2,0,0,1,982,3
1586,28,26,0.426576572,-1,1,1,0,-1,720,2
1587,28,27,0.347224532,1,2,1,1,1,1107,3
1588,28,28,0.232546111,-1,1,0,0,1,1968,4
1589,28,29,0.156289061,-1,3,0,0,1,1281,5
1590,28,30,0.119294594,-1,1,0,0,1,1171,6
1591,28,31,0.392993734,1,2,1,1,1,890,7
1592,28,32,0.390266637,1,3,1,0,-1,909,6
1593,28,33,0.360146399,-1,2,0,1,-1,1093,5
1594,28,34,0.438146465,1,3,0,0,1,547,6
1595,28,35,0.412269151,1,1,1,1,1,828,7
1596,28,36,0.344275781,1,3,0,0,1,514,8
1597,28,37,0.444080466,1,2,0,1,-1,1499,7
1598,28,38,0.392161717,1,1,0,0,1,667,8
1599,28,39,0.411543058,-1,2,0,1,-1,3189,7
1600,28,40,0.527033021,1,1,1,0,-1,360,6
1601,28,41,0.558893462,1,1,1,1,1,432,7
1602,28,42,0.50687891,1,2,1,0,-1,674,6
1603,28,43,0.497333436,1,3,0,1,-1,74,5
1604,28,44,0.472155297,-1,2,0,0,1,446,6
1605,28,45,0.462837958,-1,1,1,0,-1,833,5
1606,28,46,0.509681021,-1,3,0,0,1,1047,6
1607,28,47,0.647435426,1,1,1,1,1,547,7
1608,28,48,0.586704345,-1,3,1,0,-1,299,6
1609,28,49,0.699904771,1,2,0,1,-1,771,5
1610,28,50,0.723648157,-1,3,1,1,1,891,6
1611,28,51,0.752790845,1,1,0,0,1,859,7
1612,28,52,0.7531387,1,2,1,0,-1,304,6
1613,28,53,0.864340065,-1,1,0,1,-1,357,5
1614,28,54,0.871707453,1,2,0,1,-1,409,4
1615,28,55,0.791105289,1,3,0,1,-1,160,3
1616,28,56,0.88216384,1,2,1,1,1,2126,4
1617,28,57,0.800848128,1,1,1,1,1,1921,5
1618,28,58,0.694196132,1,3,1,1,1,921,6
1619,28,59,0.690337581,1,1,1,1,1,1096,7
1620,28,60,0.685851252,-1,3,0,1,-1,1268,6
1621,29,1,0.513068448,-1,3,0,0,1,1217,-2
1622,29,2,0.523984872,-1,1,0,1,-1,1087,-3
1623,29,3,0.606654653,1,2,0,1,-1,1615,-4
1624,29,4,0.602412783,1,1,1,1,1,1081,-3
1625,29,5,0.487385673,1,3,0,0,1,1015,-2
1626,29,6,0.415297177,-1,2,0,1,-1,2057,-3
1627,29,7,0.497276252,-1,3,1,0,-1,2407,-4
1628,29,8,0.508647556,1,2,1,0,-1,3760,-5
1629,29,9,0.446939078,1,1,1,1,1,880,-4
1630,29,10,0.557605498,-1,2,0,1,-1,1128,-5
1631,29,11,0.644541648,-1,3,0,0,1,855,-4
1632,29,12,0.74521836,1,1,1,1,1,1233,-3
1633,29,13,0.752043515,1,3,0,0,1,1119,-2
1634,29,14,0.719110611,1,1,0,1,-1,887,-3
1635,29,15,0.856459903,1,2,1,1,1,1065,-2
1636,29,16,0.866445176,1,1,1,1,1,919,-1
1637,29,17,0.746714838,-1,3,0,0,1,896,0
1638,29,18,0.771049627,1,2,1,1,1,1576,1
1639,29,19,0.701596281,1,3,0,0,1,848,2
1640,29,20,0.509517705,-1,2,0,0,1,1647,3
1641,29,21,0.457251977,-1,2,1,1,1,1624,4
1642,29,22,0.417997464,-1,3,0,0,1,943,5
1643,29,23,0.427978969,-1,1,1,1,1,1168,6
1644,29,24,0.396673797,-1,3,1,0,-1,961,5
1645,29,25,0.343140789,-1,2,1,0,-1,2031,4
1646,29,26,0.252388969,1,1,1,1,1,697,5
1647,29,27,0.283270439,-1,2,1,1,1,895,6
1648,29,28,0.171971415,-1,1,0,1,-1,936,5
1649,29,29,0.176181784,-1,3,0,0,1,840,6
1650,29,30,0.196362027,-1,1,1,1,1,936,7
1651,29,31,0.239018052,-1,2,1,0,-1,736,6
1652,29,32,0.384834763,-1,3,0,0,1,1440,7
1653,29,33,0.361824154,-1,2,0,1,-1,2424,6
1654,29,34,0.43794763,1,3,0,0,1,1023,7
1655,29,35,0.512225402,1,1,1,1,1,912,8
